,2025-03-26,2025-03-28,2025-03-31,2025-04-03,2025-04-05,2025-04-07,2025-04-10,2025-04-12,2025-04-13,2025-04-15,2025-04-17,2025-04-18,2025-04-21,2025-04-22,2025-04-28,2025-05-02,2025-05-03,2025-05-05,2025-05-06,2025-05-07,2025-05-10,2025-05-11,2025-05-12,2025-05-13,2025-05-14,2025-05-16,2025-05-18,2025-05-19,2025-05-24,2025-05-25,2025-05-26,2025-05-28,2025-06-02,2025-06-03,2025-06-07,2025-06-08,2025-06-09,2025-06-14,2025-06-24,2025-06-30,2025-07-01,2025-07-03,2025-07-05,2025-07-07,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-30,2025-08-01,2025-08-04,2025-08-06,2025-08-10,2025-08-11,2025-08-13,2025-08-17,2025-08-18,2025-08-23,2025-08-26,2025-08-27,2025-08-29,2025-09-02,2025-09-07
16:30,-1.055,-0.9299999999999999,-0.94,-0.9446666666666667,-1.194,-0.9206666666666667,-1.0423333333333333,,,-0.06866666666666667,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-1.0446666666666666,-1.068,-1.0556666666666668,-1.0356666666666667,-1.09,-1.0516666666666667,-0.9540000000000001,-0.9226666666666666,-0.972,-1.0186666666666666,-1.0306666666666666,-1.0126666666666666,-1.0130000000000001,-1.0386666666666666,-1.0396666666666667,-0.9726666666666667,-0.9876666666666666,-0.9873333333333334,,-1.0433333333333334,-1.113,-0.991,-1.1013333333333333,-1.0636666666666668,-0.9856666666666667,-1.0183333333333333,-1.0786666666666667,-1.0386666666666666
17:00,-0.07,-0.07,-0.13499999999999998,-0.099,-0.313,-0.07,-0.115,,,-0.067,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
17:30,-0.07,-0.07,-0.07,-0.05,-0.07,-0.07,-0.07,,,-0.066,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
18:00,-0.07,-0.07,-0.07,-0.049666666666666665,-0.07,-0.07,-0.07,,,-0.061000000000000006,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
18:30,-0.07,-0.07,-0.07,-0.04533333333333334,-0.07,-0.07,-0.07,,,-0.05999999999999999,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06666666666666667,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
19:00,-0.07,-0.07,-0.06866666666666667,-0.04133333333333333,-0.07,-0.07,-0.07,,,-0.05999999999999999,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06633333333333334,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
19:30,-0.07,-0.07,-0.06133333333333333,-0.04,-0.06933333333333333,-0.07,-0.07,,,-0.05999999999999999,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.067,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
20:00,-0.07,-0.07,-0.05999999999999999,-0.04,-0.06833333333333334,-0.07,-0.07,,,-0.059666666666666666,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06666666666666667,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
20:30,-0.07,-0.069,-0.05366666666666667,-0.04,-0.06433333333333334,-0.07,-0.07,,,-0.38699999999999996,-0.693,-0.5496666666666666,-0.414,-0.4656666666666667,-0.359,-0.49600000000000005,-0.5343333333333333,-0.508,-0.311,-0.4966666666666667,-0.49933333333333335,-0.4726666666666667,-0.4583333333333333,-0.5706666666666667,-0.5036666666666667,-0.4956666666666667,-0.6213333333333334,-0.4033333333333333,-0.45566666666666666,-0.495,-0.4966666666666667,-0.5513333333333333,-0.5640000000000001,-0.501,-0.5766666666666667,-0.5403333333333333,-0.46900000000000003,-0.44166666666666665,-0.5166666666666667,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
21:00,-0.06933333333333333,-0.068,-0.05,-0.037000000000000005,-0.06133333333333333,-0.07,-0.07,,,-0.052333333333333336,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06166666666666667,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
21:30,-0.06566666666666668,-0.065,-0.049,-0.034333333333333334,-0.060333333333333336,-0.07,-0.07,,,-0.05366666666666667,-0.07,-0.07,-0.06966666666666668,-0.07,-0.07,-0.07,-0.07,-0.07,-0.064,-0.06466666666666666,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.06966666666666668,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
22:00,-0.06166666666666667,-0.06266666666666666,-0.042666666666666665,-0.030666666666666665,-0.06066666666666666,-0.06566666666666668,-0.07,,,-0.05433333333333334,-0.07,-0.07,-0.06666666666666667,-0.07,-0.07,-0.07,-0.07,-0.07,-0.060333333333333336,-0.06666666666666667,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.06866666666666667,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
22:30,-0.05999999999999999,-0.05999999999999999,-0.04,-0.03033333333333333,-0.05999999999999999,-0.06199999999999999,-0.07,,,-0.059000000000000004,-0.07,-0.07,-0.06766666666666668,-0.06966666666666668,-0.07,-0.07,-0.07,-0.07,-0.061000000000000006,-0.06133333333333333,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06933333333333333,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.06666666666666667,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
23:00,-0.05999999999999999,-0.05999999999999999,-0.04,-0.029999999999999995,-0.05999999999999999,-0.06166666666666667,-0.07,,,-0.05633333333333333,-0.07,-0.07,-0.064,-0.07,-0.07,-0.07,-0.07,-0.07,-0.05999999999999999,-0.05999999999999999,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06933333333333333,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.066,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.069,-0.07,-0.07,-0.07
23:30,-0.059666666666666666,-0.05999999999999999,-0.03833333333333333,-0.029999999999999995,-0.058666666666666666,-0.05999999999999999,-0.07,,,-0.051333333333333335,-0.07,-0.07,-0.063,-0.07,-0.07,-0.07,-0.07,-0.07,-0.060333333333333336,-0.05999999999999999,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.069,-0.07,-0.069,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.06666666666666667,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.069,-0.07,-0.07,-0.07
24:00,-0.05633333333333333,-0.06,-0.035333333333333335,-0.029999999999999995,-0.054000000000000006,-0.05999999999999999,-0.07,,,-0.05,-0.07,-0.07,-0.060333333333333336,-0.07,-0.07,-0.07,-0.07,-0.07,-0.060333333333333336,-0.058,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06833333333333334,-0.07,-0.069,,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.06199999999999999,-0.07,-0.07,-0.07,-0.07,-0.07,-0.0696551724137931,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06966666666666668,-0.07,-0.07,-0.07
