施設名,2023-04-01,2023-04-02,2023-04-03,2023-04-04,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-04-29,2023-04-30,2023-05-01,2023-05-02,2023-05-03,2023-05-04,2023-05-05,2023-05-06,2023-05-07,2023-05-08,2023-05-09,2023-05-10,2023-05-11,2023-05-12,2023-05-13,2023-05-14,2023-05-15,2023-05-16,2023-05-17,2023-05-18,2023-05-19,2023-05-20,2023-05-21,2023-05-22,2023-05-23,2023-05-24,2023-05-25,2023-05-26,2023-05-27,2023-05-28,2023-05-29,2023-05-30,2023-05-31,2023-06-01,2023-06-02,2023-06-03,2023-06-04,2023-06-05,2023-06-06,2023-06-07,2023-06-08,2023-06-09,2023-06-10,2023-06-11,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-17,2023-06-18,2023-06-19,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-24,2023-06-25,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,2023-07-01,2023-07-02,2023-07-03,2023-07-04,2023-07-05,2023-07-06,2023-07-07,2023-07-08,2023-07-09,2023-07-10,2023-07-11,2023-07-12,2023-07-13,2023-07-14,2023-07-15,2023-07-16,2023-07-17,2023-07-18,2023-07-19,2023-07-20,2023-07-21,2023-07-22,2023-07-23,2023-07-24,2023-07-25,2023-07-26,2023-07-27,2023-07-28,2023-07-29,2023-07-30,2023-07-31,2023-08-01,2023-08-02,2023-08-03,2023-08-04,2023-08-05,2023-08-06,2023-08-07,2023-08-08,2023-08-09,2023-08-10,2023-08-11,2023-08-12,2023-08-13,2023-08-14,2023-08-15,2023-08-16,2023-08-17,2023-08-18,2023-08-19,2023-08-20,2023-08-21,2023-08-22,2023-08-23,2023-08-24,2023-08-25,2023-08-26,2023-08-27,2023-08-28,2023-08-29,2023-08-30,2023-08-31,2023-09-01,2023-09-02,2023-09-03,2023-09-04,2023-09-05,2023-09-06,2023-09-07,2023-09-08,2023-09-09,2023-09-10,2023-09-11,2023-09-12,2023-09-13,2023-09-14,2023-09-15,2023-09-16,2023-09-17,2023-09-18,2023-09-19,2023-09-20,2023-09-21,2023-09-22,2023-09-23,2023-09-24,2023-09-25,2023-09-26,2023-09-27,2023-09-28,2023-09-29,2023-09-30,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14,2023-10-15,2023-10-16,2023-10-17,2023-10-18,2023-10-19,2023-10-20,2023-10-21,2023-10-22,2023-10-23,2023-10-24,2023-10-25,2023-10-26,2023-10-27,2023-10-28,2023-10-29,2023-10-30,2023-10-31,2023-11-01,2023-11-02,2023-11-03,2023-11-04,2023-11-05,2023-11-06,2023-11-07,2023-11-08,2023-11-09,2023-11-10,2023-11-11,2023-11-12,2023-11-13,2023-11-14,2023-11-15,2023-11-16,2023-11-17,2023-11-18,2023-11-19,2023-11-20,2023-11-21,2023-11-22,2023-11-23,2023-11-24,2023-11-25,2023-11-26,2023-11-27,2023-11-28,2023-11-29,2023-11-30,2023-12-01,2023-12-02,2023-12-03,2023-12-04,2023-12-05,2023-12-06,2023-12-07,2023-12-08,2023-12-09,2023-12-10,2023-12-11,2023-12-12,2023-12-13,2023-12-14,2023-12-15,2023-12-16,2023-12-17,2023-12-18,2023-12-19,2023-12-20,2023-12-21,2023-12-22,2023-12-23,2023-12-24,2023-12-25,2023-12-26,2023-12-27,2023-12-28,2023-12-29,2023-12-30,2023-12-31,2024-01-01,2024-01-02,2024-01-03,2024-01-04,2024-01-05,2024-01-06,2024-01-07,2024-01-08,2024-01-09,2024-01-10,2024-01-11,2024-01-12,2024-01-13,2024-01-14,2024-01-15,2024-01-16,2024-01-17,2024-01-18,2024-01-19,2024-01-20,2024-01-21,2024-01-22,2024-01-23,2024-01-24,2024-01-25,2024-01-26,2024-01-27,2024-01-28,2024-01-29,2024-01-30,2024-01-31,2024-02-01,2024-02-02,2024-02-03,2024-02-04,2024-02-05,2024-02-06,2024-02-07,2024-02-08,2024-02-09,2024-02-10,2024-02-11,2024-02-12,2024-02-13,2024-02-14,2024-02-15,2024-02-16,2024-02-17,2024-02-18,2024-02-19,2024-02-20,2024-02-21,2024-02-22,2024-02-23,2024-02-24,2024-02-25,2024-02-26,2024-02-27,2024-02-28,2024-02-29,2024-03-01,2024-03-02,2024-03-03,2024-03-04,2024-03-05,2024-03-06,2024-03-07,2024-03-08,2024-03-09,2024-03-10,2024-03-11,2024-03-12,2024-03-13,2024-03-14,2024-03-15,2024-03-16,2024-03-17,2024-03-18,2024-03-19,2024-03-20,2024-03-21,2024-03-22,2024-03-23,2024-03-24,2024-03-25,2024-03-26,2024-03-27,2024-03-28,2024-03-29,2024-03-30,2024-03-31
13:00,1,3,3,4,5,4,8,3,1,14,6,15,11,11,7,1,11,11,11,10,10,5,0,13,15,14,13,9,5,3,10,11,5,5,1,3,3,17,13,15,12,11,3,2,15,11,10,17,14,6,0,12,16,13,12,12,7,3,2,13,15,13,20,3,3,17,18,24,26,24,8,7,19,24,22,23,22,9,8,20,22,21,16,20,11,5,26,33,37,40,35,6,4,38,30,26,44,56,7,5,50,42,44,43,43,7,4,10,51,41,36,10,6,0,21,12,8,6,6,0,4,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,13,14,12,5,7,9,16,17,13,10,12,4,6,35,24,32,25,35,6,3,23,27,24,11,21,5,4,41,32,49,61,64,13,6,41,44,44,31,41,6,4,41,41,43,53,65,12,11,77,60,67,63,44,5,5,20,27,11,16,6,5,5,5,6,6,12,14,14,12,7,42,52,72,54,15,6,62,80,46,49,49,13,7,54,56,62,84,69,14,8,64,57,54,51,70,12,8,82,82,63,63,60,11,7,12,40,30,30,64,10,6,24,31,81,80,15,10,11,54,61,52,44,44,14,10,58,63,77,58,87,14,10,45,49,44,31,25,7,7,50,36,17,46,31,14,6,15,41,20,17,12,9,4
13:30,1,1,4,3,5,5,6,3,1,13,5,18,11,13,6,2,9,12,11,11,10,5,0,14,12,19,12,9,5,5,10,12,5,2,0,2,3,18,14,13,13,14,1,4,15,15,11,16,12,2,0,12,13,15,12,12,5,2,1,16,14,13,21,6,7,17,20,25,21,25,9,10,21,24,21,25,23,7,10,18,22,24,14,19,10,5,30,30,35,39,33,10,5,39,28,25,38,55,11,8,49,46,45,43,41,6,5,10,49,41,36,8,6,0,20,6,8,6,4,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,17,12,11,5,4,10,17,15,12,12,14,8,9,43,27,26,24,33,6,7,25,30,25,10,24,4,4,40,34,48,63,59,13,5,43,41,40,37,41,6,6,40,42,47,53,69,11,11,70,60,64,59,37,6,8,21,20,12,15,5,6,5,5,6,5,10,13,12,12,7,40,55,69,49,10,9,62,80,47,48,47,10,9,53,52,58,81,66,12,8,58,54,48,55,66,13,9,84,82,55,62,53,10,9,12,37,30,25,63,9,10,30,28,82,79,13,10,12,57,62,49,43,51,11,13,57,64,78,58,84,14,10,44,50,50,33,24,6,6,50,42,17,40,27,14,5,16,45,17,14,10,9,8
14:00,1,4,3,5,5,6,6,3,1,14,7,20,13,12,7,2,10,16,13,11,12,5,0,17,14,18,14,10,6,8,10,12,6,0,1,2,2,16,14,12,11,15,1,6,13,16,12,20,14,1,1,14,15,17,12,14,8,2,0,13,12,18,24,8,10,21,23,25,28,26,9,10,25,27,17,28,20,4,10,16,27,19,20,19,9,6,29,29,35,35,35,10,7,33,29,24,44,56,10,9,47,45,40,48,37,6,7,9,49,40,36,10,5,0,16,6,7,5,5,0,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,13,16,13,5,4,10,17,11,8,13,16,7,11,43,26,27,25,35,5,8,27,27,20,11,22,6,4,32,36,47,59,58,13,5,38,39,32,39,38,5,8,36,41,42,46,63,11,12,63,52,58,57,37,8,11,18,20,12,16,6,5,5,6,5,6,8,12,10,16,7,41,54,55,43,7,11,54,74,41,48,45,9,12,47,48,39,70,63,12,12,55,48,39,50,59,15,11,79,75,38,59,54,9,11,12,34,28,27,58,8,10,27,27,55,79,18,10,11,53,55,44,44,48,9,11,61,54,70,54,74,13,10,42,39,47,31,23,7,7,48,36,15,37,25,13,5,15,46,18,14,8,8,8
14:30,2,8,6,4,6,8,7,4,2,15,7,15,11,13,8,1,11,15,14,12,13,6,1,16,14,15,12,11,7,8,11,14,7,1,1,3,3,17,15,12,11,14,1,6,16,16,11,21,15,2,2,14,15,14,13,14,10,2,2,15,12,17,23,10,10,19,21,24,25,24,10,10,20,26,11,24,21,5,12,19,28,20,16,18,9,3,27,26,33,40,38,10,9,31,27,24,44,55,10,10,48,47,37,49,36,6,9,9,52,35,39,10,6,1,12,8,8,5,6,0,4,10,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,14,13,13,5,4,8,15,13,7,14,16,8,11,31,24,25,22,33,5,7,26,29,19,10,26,7,3,27,32,42,57,58,12,5,38,36,29,40,36,5,9,35,39,34,38,63,11,11,61,54,52,61,39,9,9,17,18,13,15,5,5,4,5,6,6,8,12,7,15,6,45,49,53,40,9,10,60,77,36,38,45,8,11,45,45,34,64,64,12,13,48,45,37,41,61,16,12,75,75,31,57,53,9,10,12,32,27,24,63,8,10,25,26,50,74,17,10,12,52,52,37,41,43,8,11,54,47,64,49,70,13,10,42,44,43,30,18,6,7,49,38,16,37,27,14,7,13,45,17,13,8,9,9
15:00,4,9,7,5,5,8,8,4,3,16,8,12,11,13,8,3,8,16,10,12,12,7,2,11,16,11,9,8,7,9,9,14,7,2,1,3,4,17,16,11,10,15,3,8,12,15,9,18,13,2,2,12,15,12,13,12,9,3,2,16,11,15,23,10,11,15,19,22,22,25,10,11,16,27,12,27,24,5,12,19,23,16,15,18,11,5,20,27,26,37,35,12,9,28,26,20,44,50,10,11,37,48,31,51,34,7,9,11,49,27,39,13,6,1,11,8,7,6,6,2,5,9,2,1,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,11,11,15,5,3,8,11,15,7,13,15,8,10,21,25,17,19,28,5,8,20,29,12,9,27,6,4,27,32,35,52,47,12,4,30,40,23,34,35,5,8,36,42,32,39,67,10,11,55,56,37,59,36,8,10,17,16,14,15,5,5,5,5,5,5,8,11,6,14,6,42,41,41,32,10,11,55,79,29,37,42,5,11,38,46,31,53,60,11,12,44,45,23,36,58,14,11,67,73,28,41,49,12,11,13,33,24,20,58,8,9,22,27,45,58,15,10,11,47,47,31,35,43,9,10,41,44,41,47,64,13,9,33,49,34,30,19,6,6,42,34,15,35,26,13,5,13,46,13,12,7,9,9
15:30,4,10,8,6,7,8,11,5,4,11,9,9,10,13,9,3,9,13,8,11,12,9,3,11,16,11,8,7,7,8,10,13,8,1,2,4,3,16,15,6,8,9,2,7,11,14,8,14,11,2,2,10,16,8,11,9,9,3,2,15,13,15,21,11,10,14,18,15,20,21,10,12,12,22,11,21,20,5,12,17,20,11,14,16,12,6,17,26,18,31,30,11,10,26,25,16,36,36,11,11,24,41,19,41,27,7,10,11,36,22,34,13,7,1,11,8,10,7,6,0,6,9,3,2,0,0,1,0,0,1,1,1,0,2,1,1,0,1,0,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,10,9,15,5,4,9,9,10,6,10,19,8,10,14,19,13,12,20,4,7,17,25,11,8,25,5,3,24,28,29,43,34,12,5,23,33,22,31,28,4,9,38,29,25,33,57,7,11,49,48,31,52,35,9,10,15,14,14,15,6,5,4,6,5,6,8,10,6,15,6,35,34,30,26,8,10,47,66,22,31,37,6,11,28,34,30,55,50,12,12,32,40,21,33,50,15,8,61,70,21,29,43,8,10,12,26,24,19,53,7,9,19,28,41,42,14,10,11,41,40,28,36,36,8,11,38,39,37,46,48,14,10,26,46,31,27,18,6,7,40,32,12,33,26,14,5,13,41,14,13,6,5,9
16:00,4,10,9,7,8,9,11,4,5,8,8,10,9,10,9,3,8,10,12,11,12,8,3,10,13,12,7,7,9,9,9,10,8,2,2,4,4,16,10,7,8,8,3,7,12,10,9,10,9,3,2,9,11,8,8,8,10,3,3,13,13,11,14,10,10,12,13,14,16,15,10,11,12,16,12,14,13,6,12,13,13,12,12,14,12,6,15,22,18,17,23,12,10,17,19,15,23,27,11,12,24,33,17,30,19,7,11,11,25,22,26,15,5,2,12,7,8,6,7,1,6,10,3,2,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,8,8,11,5,4,8,8,10,6,7,13,8,10,13,13,14,12,17,4,8,15,17,10,8,21,6,3,14,18,29,32,25,13,5,17,23,20,26,22,4,8,23,23,27,28,42,6,12,36,33,34,39,33,10,10,13,14,13,16,5,5,4,5,5,5,7,9,6,14,6,32,33,27,22,9,10,43,53,21,26,28,6,11,25,26,28,49,37,11,12,26,26,19,28,36,14,7,40,60,20,28,31,8,11,12,21,23,19,43,7,10,17,22,34,39,14,10,12,34,34,28,28,33,9,11,34,29,36,37,39,14,9,26,41,28,26,17,5,6,35,28,11,34,24,14,6,13,42,13,13,6,4,8
16:30,6,11,9,8,12,9,13,6,7,9,10,10,9,9,10,4,10,10,14,10,9,10,4,10,14,17,8,7,9,10,9,9,9,4,4,5,5,17,10,9,9,8,4,5,11,9,8,7,9,4,3,9,9,8,7,8,10,4,4,13,13,12,14,13,12,13,12,13,12,12,8,13,12,12,12,12,12,6,12,14,12,12,12,12,13,7,15,15,18,17,18,12,11,15,14,15,16,19,12,12,23,24,17,22,16,8,12,9,19,18,20,17,3,3,13,9,9,8,8,2,7,9,4,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,7,9,6,4,4,8,7,7,7,7,12,8,10,13,10,13,12,17,4,7,16,16,11,8,20,6,4,13,17,28,29,22,11,7,15,22,21,26,19,3,8,22,22,28,19,35,7,11,31,24,33,36,33,11,10,11,13,11,13,6,5,4,6,5,6,9,10,6,15,6,34,35,24,24,9,11,41,43,20,27,31,6,11,28,27,28,46,29,11,13,26,25,20,29,27,12,8,40,56,20,30,21,8,9,11,22,22,18,41,7,9,18,18,30,35,10,10,11,31,29,28,25,29,11,10,34,27,38,35,37,12,6,26,39,28,23,19,5,4,32,29,12,36,23,18,5,11,37,10,11,5,4,7
17:00,6,9,9,13,13,12,9,6,6,10,13,11,9,12,8,8,9,14,15,13,13,9,8,9,13,16,8,12,9,10,9,12,9,4,4,5,4,15,9,9,9,11,4,7,9,12,8,8,12,4,6,10,11,8,7,11,8,5,5,17,13,10,18,13,12,14,15,15,12,16,7,12,13,16,15,13,16,8,13,12,17,12,11,16,12,10,15,19,17,16,18,12,11,16,17,15,14,22,13,12,22,25,16,17,18,8,12,8,20,18,14,17,4,5,12,8,8,8,8,3,8,6,5,3,2,2,3,5,2,6,2,2,2,2,3,3,2,3,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,2,1,11,13,7,4,4,9,8,10,7,12,16,8,10,16,12,13,14,18,4,8,18,19,13,8,18,6,6,13,18,27,24,24,8,8,16,23,23,23,21,4,6,23,24,28,16,31,5,12,30,25,38,35,34,10,10,11,14,11,12,6,6,4,6,6,6,9,14,6,13,7,35,26,22,25,9,5,36,40,20,22,28,6,9,27,27,29,43,29,9,12,28,25,18,31,26,9,9,33,48,17,27,24,6,8,8,24,20,15,42,8,9,18,19,28,29,14,8,13,33,32,29,23,26,12,11,37,24,41,33,35,14,6,28,31,28,23,16,4,6,36,31,12,35,25,13,5,11,37,10,11,9,3,5
17:30,7,11,9,13,12,12,8,6,7,8,14,8,9,14,5,10,8,14,14,14,12,5,9,9,14,13,8,11,5,10,7,14,4,4,4,4,5,14,14,12,7,13,4,9,9,13,7,7,12,4,9,12,12,11,7,12,6,4,8,17,15,10,18,6,8,12,15,16,11,16,4,10,15,17,16,12,16,4,9,12,16,15,11,15,5,8,16,19,16,13,17,7,9,16,19,15,14,20,5,6,17,24,18,15,18,5,9,7,19,19,9,11,5,8,9,7,9,8,8,3,8,4,4,4,3,3,2,7,3,7,3,3,3,3,2,3,2,2,8,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,11,12,6,3,4,8,7,10,7,12,16,4,10,19,14,18,17,17,5,8,20,19,16,4,16,7,9,15,17,31,24,23,6,10,18,20,22,27,18,4,9,19,21,24,18,31,5,11,28,23,37,36,17,6,6,10,10,9,16,5,5,5,6,5,6,11,12,6,12,6,34,19,26,23,7,6,36,35,19,27,23,7,11,29,27,30,43,29,9,13,28,26,20,31,27,6,12,26,40,13,28,22,7,11,6,23,20,19,37,8,9,19,18,26,25,13,7,13,34,28,30,23,18,16,11,26,22,37,33,33,14,7,25,24,29,19,15,5,4,34,33,12,39,22,14,5,10,31,9,14,11,7,8
18:00,8,11,8,13,12,13,8,5,6,8,15,10,7,12,6,10,7,13,14,15,12,7,10,7,14,14,8,12,6,9,8,13,5,5,4,5,5,14,15,12,7,12,6,10,8,13,8,9,12,6,9,12,12,10,7,12,6,5,9,16,14,10,18,6,10,13,15,17,10,15,5,9,15,15,14,11,16,4,10,13,16,14,11,16,7,10,16,17,15,12,18,7,9,16,18,15,12,17,5,5,16,20,15,13,15,8,9,8,20,19,8,9,8,9,6,7,8,7,7,3,8,5,4,3,3,3,5,8,2,8,2,2,2,3,3,2,3,3,7,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,2,1,1,1,1,1,11,12,5,4,4,9,7,11,9,12,14,6,11,19,15,16,16,16,5,8,19,19,14,3,16,6,9,15,17,30,24,22,8,10,16,20,19,24,20,5,8,20,21,23,17,28,5,12,27,21,35,35,14,6,6,9,9,7,14,6,7,5,6,6,6,11,10,8,12,6,33,17,25,23,12,6,34,30,19,25,23,7,12,32,27,29,44,22,12,12,24,25,17,29,24,8,12,27,30,13,22,22,6,11,7,24,20,17,36,8,9,17,17,23,23,12,6,12,34,24,29,24,18,16,11,22,23,34,35,33,14,6,24,25,25,19,9,4,4,35,27,12,38,16,16,5,7,22,7,12,10,8,8
18:30,10,11,8,13,10,12,9,6,7,8,14,9,7,13,10,10,8,13,11,14,13,9,10,8,12,10,8,12,5,10,7,12,5,4,5,5,5,11,15,12,7,12,9,9,8,12,7,6,12,8,9,12,12,11,7,11,8,5,8,16,14,10,18,9,9,15,16,16,10,16,10,9,14,16,15,12,16,4,9,14,16,14,10,15,9,9,15,16,13,11,16,9,8,15,17,15,10,16,9,4,13,19,15,12,15,9,8,8,18,17,8,8,9,9,6,4,8,7,5,3,9,4,3,3,2,3,7,7,3,8,3,3,3,2,3,3,3,2,8,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,2,2,2,1,11,13,9,3,4,8,8,11,6,10,12,9,10,19,16,16,15,16,9,8,18,16,14,3,15,6,9,13,18,27,25,19,11,10,16,19,12,24,12,8,10,15,19,20,18,19,5,12,23,22,32,38,12,6,5,9,7,8,12,6,6,5,6,6,6,12,11,11,13,7,32,17,20,18,12,7,34,25,18,25,19,7,12,28,27,29,43,16,12,12,25,26,17,29,25,12,13,25,28,12,22,23,8,12,7,22,14,18,21,12,9,12,18,13,24,11,7,12,32,25,31,24,19,13,12,26,19,35,31,34,12,7,25,18,24,19,6,5,5,33,29,12,38,15,14,5,9,16,7,13,10,8,8
19:00,11,11,10,11,11,12,8,5,7,7,10,11,8,11,10,10,8,10,10,14,11,10,9,10,10,13,7,10,5,9,7,8,6,5,4,4,5,11,14,10,7,9,10,10,9,10,10,7,10,9,9,11,9,10,7,9,9,5,9,14,14,11,15,10,9,15,12,16,9,14,8,9,14,13,15,12,12,5,10,15,13,14,10,12,9,9,15,15,12,11,13,9,9,16,14,15,11,14,9,4,13,15,15,11,15,9,9,8,16,14,6,6,8,9,6,5,8,6,3,3,8,3,3,3,3,2,8,7,2,6,4,2,2,3,3,2,2,3,7,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,2,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,9,10,10,4,4,9,6,7,5,6,10,9,11,20,10,16,10,8,10,7,14,13,15,4,13,6,10,14,16,22,24,15,11,10,17,18,11,23,8,9,9,13,15,23,16,13,5,12,23,17,23,35,8,6,6,11,6,7,11,6,6,5,6,7,6,11,10,12,13,6,27,18,21,15,11,6,28,12,18,22,15,6,11,26,22,12,41,14,11,12,22,24,17,28,20,11,12,29,22,11,21,20,7,12,12,22,12,15,12,12,10,11,16,10,19,9,6,11,29,23,32,24,20,13,12,22,17,33,31,31,9,7,24,17,13,12,6,5,5,33,26,12,38,11,14,5,9,13,8,11,8,8,8
19:30,10,10,12,11,12,8,7,6,7,7,12,12,7,7,9,5,12,11,13,7,7,10,10,12,12,12,7,6,6,10,7,7,10,4,4,4,9,13,11,11,8,6,9,9,13,10,11,7,7,9,6,11,10,11,7,6,9,10,9,13,14,10,11,9,9,14,13,15,10,11,9,9,15,14,14,10,10,4,4,14,14,13,10,10,10,9,14,14,16,11,11,8,9,15,14,15,10,10,9,8,16,15,15,11,11,10,5,7,15,16,7,4,9,4,10,8,12,4,4,3,8,3,3,4,3,3,7,8,8,6,7,3,3,3,2,3,3,3,8,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,11,4,4,8,9,5,8,4,8,9,6,16,12,13,8,6,10,8,14,11,14,3,9,6,5,13,13,16,23,9,10,10,17,13,12,19,7,9,8,18,14,25,14,7,6,7,17,15,16,17,6,6,6,12,6,12,12,6,6,5,6,6,5,11,6,11,7,7,10,16,18,10,12,6,22,11,20,16,10,7,6,22,24,13,29,11,12,11,19,18,19,20,17,11,8,18,19,16,18,17,6,9,12,17,12,10,8,11,4,10,11,15,18,7,7,12,28,23,31,16,13,12,6,20,19,31,30,26,9,7,19,15,9,9,5,6,4,29,26,13,28,10,14,9,12,12,13,10,6,9,4
20:00,10,11,12,12,13,7,6,6,6,7,12,13,8,6,10,4,11,12,11,7,6,10,10,11,12,11,7,7,5,9,7,5,10,5,5,5,10,11,12,10,7,6,9,10,11,11,11,5,6,9,5,10,10,11,6,4,9,9,9,15,14,9,10,9,10,14,14,14,10,9,9,9,14,14,14,11,11,4,5,15,16,12,10,10,9,9,14,15,14,10,10,9,9,15,15,13,10,10,9,9,14,16,14,9,9,9,4,8,17,16,5,4,10,4,10,8,11,5,3,3,8,4,3,3,3,3,8,7,7,8,8,3,3,2,3,3,3,3,8,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,1,9,9,11,3,4,7,9,4,8,3,7,10,5,15,11,13,8,4,9,8,10,11,14,3,5,5,5,11,12,10,15,10,11,10,13,13,11,13,7,9,10,9,11,13,11,7,5,7,15,14,14,11,5,6,6,11,6,12,11,6,6,6,6,6,6,12,6,11,7,6,8,11,15,10,11,6,14,11,14,14,10,7,6,12,24,11,18,9,11,11,15,14,16,18,13,12,7,15,16,14,17,13,7,11,12,13,10,9,9,11,4,8,8,15,15,6,7,11,19,17,29,14,10,13,6,15,16,24,19,21,6,7,13,12,10,9,4,5,5,30,27,11,14,10,13,10,12,12,12,11,4,8,4
