,2025-03-24,2025-04-05,2025-04-06,2025-04-07,2025-04-12,2025-04-13,2025-04-20,2025-04-26,2025-04-28,2025-04-29,2025-04-30,2025-05-03,2025-05-05,2025-05-06,2025-05-07,2025-05-11,2025-05-14,2025-05-18,2025-05-19,2025-05-20,2025-05-23,2025-05-26,2025-05-28,2025-06-02,2025-06-03,2025-06-09,2025-06-11,2025-06-12,2025-06-13,2025-06-15,2025-06-20,2025-06-24,2025-06-27,2025-06-29,2025-06-30,2025-07-02,2025-07-03,2025-07-04,2025-07-16,2025-07-17,2025-07-21,2025-07-27,2025-07-28,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-07,2025-08-08,2025-08-16,2025-08-20,2025-08-21,2025-08-22,2025-08-24,2025-08-29,2025-09-01,2025-09-08,2025-09-15
18:30,0.0,0.0,0.0006333333333333333,,,,0.0,0.0365,0.010933333333333333,0.022166666666666668,0.03786666666666667,0.012666666666666666,,,,0.0209,0.1172,0.0969,0.1048,0.0062,0.018266666666666667,0.13243333333333332,0.14076666666666665,0.21506666666666666,0.014666666666666666,0.206,0.3904666666666667,0.16853333333333334,0.20663333333333334,,0.34426666666666667,0.28686666666666666,0.23933333333333331,0.28783333333333333,,0.26683333333333337,0.17476666666666668,0.3352,0.49570000000000003,0.2369,,0.25593333333333335,0.11766666666666666,0.10396666666666667,0.07593333333333334,0.0446,0.20583333333333334,0.03343333333333333,0.0465,0.0403,0.05726666666666667,0.0050999999999999995,0.0299,0.0567,0.0038,0.0064333333333333334,0.0,
19:00,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.004633333333333333,0.00030000000000000003,0.004833333333333333,0.0,0.0,0.004966666666666666,0.0213,0.021433333333333335,0.0007,0.0203,0.0482,0.0379,0.04083333333333334,,0.07006666666666667,0.019733333333333332,0.06923333333333333,0.07373333333333335,,0.10006666666666668,0.0418,0.053566666666666665,0.07129999999999999,0.029433333333333332,,0.013833333333333333,0.019933333333333334,0.0143,0.0036,0.0038,0.0024000000000000002,3.3333333333333335e-05,0.00030000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19:30,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0006999999999999999,0.0,,0.0013,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20:00,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20:30,0.0,0.0,0.0,,,,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,,,,-0.0009333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009333333333333333,0.0,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,
21:00,0.0,0.0,0.0,,,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,,,,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,
21:30,0.0,0.0,0.0,,,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,,,,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,
22:00,0.0,0.0,0.0,,,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,,,,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,
22:30,0.0,0.0,0.0,,,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,,,,-0.001,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.0009333333333333333,-0.001,-0.0009333333333333333,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,
23:00,0.0,0.0,0.0,,,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,,,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,,-0.001,-0.001,-0.001,-0.001,,-0.001,-0.001,-0.001,-0.001,-0.001,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,
23:30,0.0,0.0,0.0,,,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,,,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,,-0.001,-0.001,-0.001,-0.001,,-0.001,-0.001,-0.001,-0.001,-0.001,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,
24:00,0.0,0.0,0.0,0.0,-0.001,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,,,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,,-0.001,-0.001,-0.001,-0.001,,-0.001,-0.001,-0.001,-0.001,-0.001,,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,
