,2025-03-24,2025-03-25,2025-03-26,2025-03-27,2025-03-28,2025-03-29,2025-03-30,2025-03-31,2025-04-01,2025-04-02,2025-04-03,2025-04-04,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30,2025-08-31,2025-09-01,2025-09-02,2025-09-03,2025-09-04
05:30,,-0.04,-0.04,-0.04,-0.38066666666666665,-0.9296666666666666,-0.23800000000000002,-0.22933333333333333,-0.259,-0.21733333333333332,-0.26333333333333336,-0.225,-0.04,-0.04,-0.05,-0.04,-0.033666666666666664,-0.035333333333333335,-0.03266666666666666,-0.03233333333333333,-0.029999999999999995,-0.029333333333333333,-0.01,-0.029999999999999995,-0.01,-0.22833333333333336,-0.21466666666666667,-0.23133333333333334,-0.19566666666666668,-0.24400000000000002,-0.19833333333333333,-0.211,-0.168,-0.24633333333333332,-0.23166666666666666,,,-0.264,-0.29100000000000004,-0.225,-0.25133333333333335,-0.23133333333333334,-0.201,-0.24800000000000003,-0.23933333333333331,-0.27299999999999996,-0.21433333333333332,-0.22566666666666665,-0.24633333333333332,-0.21533333333333332,-0.27133333333333337,-0.196,-0.215,-0.22966666666666666,-0.20900000000000002
06:00,,-0.04,-0.04,-0.04,-0.04,-0.060333333333333336,-0.04,-0.04,-0.04,-0.04,-0.030999999999999996,-0.03033333333333333,-0.04,-0.04,-0.05,-0.04,-0.033666666666666664,-0.03333333333333333,-0.030999999999999996,-0.034,-0.029999999999999995,-0.029999999999999995,-0.01,-0.029999999999999995,-0.01,-0.02,-0.008666666666666666,-0.01,-0.029999999999999995,-0.029,-0.02,-0.01,-0.018666666666666668,-0.011666666666666665,-0.01933333333333333,,,-0.019666666666666666,-0.02,-0.02,-0.02,-0.020666666666666667,-0.02033333333333333,-0.018333333333333333,-0.01,-0.01,-0.009333333333333334,-0.02,-0.021666666666666667,-0.02033333333333333,-0.019666666666666666,-0.01,-0.009333333333333334,-0.01,-0.029999999999999995
06:30,,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.044000000000000004,-0.04,-0.03333333333333333,-0.03033333333333333,-0.04,-0.04,-0.050333333333333334,-0.04,-0.034333333333333334,-0.033,-0.030666666666666665,-0.034333333333333334,-0.029999999999999995,-0.029999999999999995,-0.011000000000000001,-0.026666666666666665,-0.01,-0.019000000000000003,-0.009000000000000001,-0.012,-0.029999999999999995,-0.029333333333333333,-0.021333333333333333,-0.01,-0.02,-0.013666666666666667,-0.02033333333333333,,,-0.02,-0.02,-0.02033333333333333,-0.02,-0.022333333333333334,-0.023666666666666666,-0.019000000000000003,-0.010666666666666666,-0.011333333333333334,-0.01,-0.02,-0.027,-0.021666666666666667,-0.02,-0.01,-0.009000000000000001,-0.012666666666666666,-0.029999999999999995
07:00,,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04033333333333333,-0.04,-0.04466666666666667,-0.04,-0.034,-0.03033333333333333,-0.04,-0.04,-0.04466666666666667,-0.04,-0.03266666666666666,-0.034333333333333334,-0.03166666666666666,-0.034,-0.029999999999999995,-0.029999999999999995,-0.02,-0.026666666666666665,-0.01,-0.02,-0.009666666666666665,-0.011333333333333334,-0.029999999999999995,-0.029999999999999995,-0.021333333333333333,-0.01,-0.02,-0.012666666666666666,-0.02,,,-0.02,-0.02,-0.02033333333333333,-0.02,-0.020666666666666667,-0.025,-0.02,-0.010333333333333333,-0.012666666666666666,-0.01,-0.02,-0.027,-0.022000000000000002,-0.02,-0.011000000000000001,-0.01,-0.01633333333333333,-0.029999999999999995
07:30,,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.03866666666666666,-0.03133333333333333,-0.04,-0.04,-0.04533333333333334,-0.04,-0.030999999999999996,-0.033666666666666664,-0.03033333333333333,-0.03266666666666666,-0.029999999999999995,-0.029666666666666668,-0.019666666666666666,-0.028333333333333332,-0.01,-0.02,-0.01,-0.012,-0.029999999999999995,-0.029999999999999995,-0.021666666666666667,-0.01,-0.02,-0.012,-0.02,,,-0.02,-0.02,-0.021333333333333333,-0.02,-0.021666666666666667,-0.026333333333333334,-0.02,-0.01,-0.012,-0.01,-0.02033333333333333,-0.027,-0.020666666666666667,-0.02,-0.01,-0.01,-0.015333333333333334,-0.029999999999999995
08:00,,-0.04,-0.03966666666666666,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04033333333333333,-0.04,-0.036000000000000004,-0.030999999999999996,-0.04,-0.04,-0.041666666666666664,-0.04,-0.029999999999999995,-0.03266666666666666,-0.029999999999999995,-0.03233333333333333,-0.029999999999999995,-0.029666666666666668,-0.02,-0.028333333333333332,-0.01,-0.02,-0.009000000000000001,-0.011666666666666665,-0.029999999999999995,-0.029999999999999995,-0.02033333333333333,-0.01,-0.02,-0.013333333333333334,-0.02,,,-0.02,-0.02,-0.021,-0.02,-0.020666666666666667,-0.025,-0.019666666666666666,-0.010666666666666666,-0.010666666666666666,-0.01,-0.02,-0.02333333333333333,-0.021,-0.02,-0.01,-0.009333333333333334,-0.017333333333333333,-0.029999999999999995
08:30,,-0.04,-0.03933333333333333,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.03833333333333333,-0.030666666666666665,-0.04,-0.04,-0.041,-0.04,-0.03033333333333333,-0.032,-0.030999999999999996,-0.03033333333333333,-0.029999999999999995,-0.029666666666666668,-0.02,-0.029999999999999995,-0.01,-0.02,-0.009333333333333334,-0.010666666666666666,-0.029999999999999995,-0.029999999999999995,-0.02,-0.010333333333333333,-0.019666666666666666,-0.013333333333333334,-0.02,,,-0.019666666666666666,-0.02,-0.022333333333333334,-0.02033333333333333,-0.020666666666666667,-0.02333333333333333,-0.02,-0.010666666666666666,-0.01,-0.009666666666666665,-0.02,-0.025333333333333333,-0.020666666666666667,-0.02,-0.01,-0.01,-0.017666666666666667,-0.029999999999999995
09:00,,-0.04,-0.03966666666666666,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.03966666666666666,-0.029999999999999995,-0.04,-0.03933333333333333,-0.041,-0.04,-0.03033333333333333,-0.034,-1.1566666666666667,-0.030666666666666665,-0.029999999999999995,-0.029999999999999995,-0.02,-0.029999999999999995,-0.01,-0.02,-0.009000000000000001,-0.014666666666666666,-0.029999999999999995,-0.029666666666666668,-0.02,-0.010333333333333333,-0.017666666666666667,-0.010666666666666666,-0.02,,,-0.01933333333333333,-0.01933333333333333,-0.02033333333333333,-0.02,-0.020666666666666667,-0.022000000000000002,-0.01933333333333333,-0.010666666666666666,-0.01,-0.009000000000000001,-0.019666666666666666,-0.025333333333333333,-0.02,-0.02,-0.01,-0.01,-0.01633333333333333,-0.029999999999999995
09:30,,-0.04,-0.03966666666666666,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.039,-0.030999999999999996,-0.04,-0.03933333333333333,-0.042,-0.03966666666666666,-0.03033333333333333,-0.034666666666666665,-0.03166666666666666,-0.030666666666666665,-0.029999999999999995,-0.029333333333333333,-0.019666666666666666,-0.029999999999999995,-0.01,-0.02,-0.009333333333333334,-0.016666666666666666,-0.029999999999999995,-0.029999999999999995,-0.02,-0.01,-0.018333333333333333,-0.012,-0.02,,,-0.019666666666666666,-0.019666666666666666,-0.02,-0.02,-0.021666666666666667,-0.021,-0.016666666666666666,-0.010333333333333333,-0.01,-0.008,-0.02,-0.023666666666666666,-0.02,-0.02,-0.01,-0.009333333333333334,-0.013666666666666667,-0.029999999999999995
10:00,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.034666666666666665,-0.030999999999999996,-0.04,-0.04,-0.046000000000000006,-0.03966666666666666,-0.029999999999999995,-0.034,-0.034666666666666665,-0.03033333333333333,-0.029666666666666668,-0.029999999999999995,-0.02,-0.029999999999999995,-0.01,-0.02,-0.009333333333333334,-0.018666666666666668,-0.029999999999999995,-0.029999999999999995,-0.02,-0.01,-0.017333333333333333,-0.010333333333333333,-0.02,,,-0.017666666666666667,-0.02,-0.02,-0.02,-0.020666666666666667,-0.02,-0.01633333333333333,-0.01,-0.01,-0.006,-0.02,-0.023666666666666666,-0.02,-0.01933333333333333,-0.01,-0.007,-0.013333333333333334,-0.029999999999999995
10:30,,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.035,-0.03233333333333333,-0.04,-0.04,-0.04666666666666667,-0.04,-0.03033333333333333,-0.034,-0.036000000000000004,-0.029999999999999995,-0.029666666666666668,-0.029999999999999995,-0.019000000000000003,-0.029999999999999995,-0.01,-0.02,-0.008666666666666666,-0.013000000000000001,-0.029999999999999995,-0.029666666666666668,-0.02,-0.01,-0.013000000000000001,-0.010333333333333333,-0.019666666666666666,,,-0.015333333333333334,-0.02,-0.02,-0.02,-0.02,-0.02,-0.012,-0.010666666666666666,-0.01,-0.006666666666666667,-0.019666666666666666,-0.021333333333333333,-0.02,-0.019666666666666666,-0.009333333333333334,-0.003,-0.013000000000000001,-0.029999999999999995
11:00,,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04033333333333333,-0.04,-0.04,-0.04,-0.03333333333333333,-0.03133333333333333,-0.04,-0.04,-0.048666666666666664,-0.03966666666666666,-0.030666666666666665,-0.035666666666666666,-0.033666666666666664,-0.030666666666666665,-0.029999999999999995,-0.029666666666666668,-0.017333333333333333,-0.029999999999999995,-0.01,-0.017666666666666667,-0.007333333333333333,-0.011333333333333334,-0.029999999999999995,-0.027666666666666666,-0.02033333333333333,-0.010333333333333333,-0.012333333333333333,-0.01,-0.01933333333333333,,,-0.011000000000000001,-0.02,-0.019000000000000003,-0.018666666666666668,-0.02,-0.02,-0.011666666666666665,-0.01,-0.01,-0.004666666666666667,-0.02,-0.02033333333333333,-0.02,-0.019000000000000003,-0.005333333333333333,-0.0003333333333333333,-0.010666666666666666,-0.029999999999999995
11:30,,-0.04,-0.04,0.39466666666666667,0.397,0.39666666666666667,0.38499999999999995,0.22766666666666666,0.3903333333333333,0.3933333333333333,0.4,0.28764705882352937,-0.04,-0.04,-0.049,-0.03966666666666666,-0.03033333333333333,-0.034,-0.03233333333333333,-0.030999999999999996,-0.029999999999999995,-0.029333333333333333,-0.013666666666666667,-0.029999999999999995,-0.01,-0.013666666666666667,-0.006,-0.013333333333333334,-0.028,-0.026333333333333334,-0.02,-0.01,-0.010666666666666666,-0.01,-0.02,,,-0.01,-0.019666666666666666,-0.018333333333333333,-0.018666666666666668,-0.02,-0.019000000000000003,-0.01,-0.010333333333333333,-0.01,-0.002,-0.02,-0.02266666666666667,-0.02,-0.017333333333333333,-0.0016666666666666668,0.0,-0.01,-0.029999999999999995
12:00,,-0.04,-0.04,0.422,0.4126666666666666,0.425,0.421,0.3143333333333333,0.418,0.426,0.432,,-0.04,-0.04,-0.049666666666666665,-0.03966666666666666,-0.029999999999999995,-0.034,-0.03166666666666666,-0.03033333333333333,-0.029333333333333333,-0.029333333333333333,-0.010333333333333333,-0.029999999999999995,-0.01,-0.011333333333333334,-0.008,-0.013333333333333334,-0.023666666666666666,-0.026333333333333334,-0.020666666666666667,-0.01,-0.010333333333333333,-0.01,-0.018666666666666668,,,-0.01,-0.017666666666666667,-0.017333333333333333,-0.014000000000000002,-0.019666666666666666,-0.018666666666666668,-0.01,-0.01,-0.009000000000000001,-0.0013333333333333333,-0.02,-0.024,-0.02,-0.012,0.0,0.0,-0.01,-0.029999999999999995
12:30,,-0.04,-0.04,-0.019333333333333334,-0.01666666666666667,-0.01766666666666667,-0.025333333333333333,-0.05633333333333333,-0.021,-0.008666666666666666,-0.009333333333333334,,-0.04,-0.04,-0.049666666666666665,-0.04,-0.029999999999999995,-0.030999999999999996,-0.032,-0.030666666666666665,-0.029666666666666668,-0.029,-0.01,-0.029666666666666668,-0.007,-0.01,-0.006666666666666667,-0.01,-0.02,-0.02733333333333333,-0.02,-0.01,-0.01,-0.01,-0.01933333333333333,,,-0.01,-0.013333333333333334,-0.011333333333333334,-0.011000000000000001,-0.019666666666666666,-0.015000000000000001,-0.01,-0.01,-0.007333333333333333,-0.001,-0.02,-0.02266666666666667,-0.02,-0.010333333333333333,0.0,0.0,-0.01,-0.029999999999999995
13:00,,-0.04,-0.04,-0.05,-0.043333333333333335,-0.049666666666666665,-0.057,-0.05999999999999999,-0.05,-0.04,-0.04,,-0.04,-0.04,-0.05,-0.04,-0.03033333333333333,-0.03133333333333333,-0.03033333333333333,-0.03033333333333333,-0.027666666666666666,-0.029999999999999995,-0.01,-0.029999999999999995,-0.0033333333333333335,-0.01,-0.0033333333333333335,-0.010333333333333333,-0.020666666666666667,-0.027666666666666666,-0.019333333333333334,-0.01,-0.01,-0.009666666666666665,-0.017,,,-0.009666666666666665,-0.012666666666666666,-0.010333333333333333,-0.010333333333333333,-0.018333333333333333,-0.013666666666666667,-0.009666666666666665,-0.01,-0.005666666666666667,-0.002,-0.02,-0.021,-0.01633333333333333,-0.01,0.0,0.0,-0.01,-0.03
13:30,,-0.04,-0.04,-0.05,-0.04033333333333333,-0.04700000000000001,-0.05633333333333333,-0.05999999999999999,-0.05,-0.04,-0.03966666666666666,,-0.04,-0.04,-0.05,-0.04,-1.195,-0.03133333333333333,-0.030999999999999996,-0.029999999999999995,-0.023,-0.029999999999999995,-0.009666666666666665,-0.029999999999999995,-0.0003333333333333333,-0.01,-0.005666666666666667,-0.01,-0.02,-0.026666666666666665,-0.019666666666666666,-0.01,-0.01,-0.009000000000000001,-0.016666666666666666,,,-0.01,-0.010333333333333333,-0.01,-0.01,-0.015333333333333334,-0.010666666666666666,-0.009666666666666665,-0.01,-0.0036666666666666666,-0.0016666666666666668,-0.01933333333333333,-0.021,-0.011000000000000001,-0.01,0.0,0.0,-0.009333333333333334,
14:00,,-0.03966666666666666,-0.04066666666666666,-0.05,-0.041,-0.04533333333333334,-0.053000000000000005,-0.058666666666666666,-0.049666666666666665,-0.04,-0.03966666666666666,,-0.04,-0.04,-0.05,-0.04,-0.029999999999999995,-0.03266666666666666,-0.03333333333333333,-0.030666666666666665,-0.020666666666666667,-0.029666666666666668,-0.004,-0.029999999999999995,-0.0003333333333333333,-0.01,-0.0033333333333333335,-0.01,-0.02,-0.027,-0.015333333333333334,-0.01,-0.01,-0.005,-0.017666666666666667,,,-0.01,-0.01,-0.01,-0.010666666666666666,-0.018333333333333333,-0.010333333333333333,-0.007,-0.01,0.0,-0.0016666666666666668,-0.01933333333333333,-0.020666666666666667,-0.01,-0.01,0.0,0.0,-0.01,
14:30,,-0.03933333333333333,-0.04066666666666666,-0.05,-0.04,-0.042333333333333334,-0.051333333333333335,-0.058333333333333334,-0.049666666666666665,-0.04,-0.03933333333333333,,-0.04,-0.04,-0.05,-0.04,-0.03333333333333333,-0.032,-0.034666666666666665,-0.03033333333333333,-0.021,-0.029999999999999995,-0.0013333333333333333,-0.029999999999999995,0.0,-0.01,-0.0016666666666666668,-0.01,-0.02,-0.029666666666666668,-0.01566666666666667,-0.01,-0.01,-0.007,-0.012333333333333333,,,-0.008333333333333333,-0.01,-0.01,-0.011000000000000001,-0.017666666666666667,-0.010333333333333333,-0.0023333333333333335,-0.01,0.0,-0.004333333333333333,-0.019666666666666666,-0.02033333333333333,-0.01,-0.01,0.0,0.0,-0.009333333333333334,
15:00,,-0.03933333333333333,-0.04033333333333333,-0.05,-0.04033333333333333,-0.04133333333333333,-0.050666666666666665,-0.059333333333333335,-0.04833333333333334,-0.04,-0.03766666666666667,,-0.04,-0.04,-0.05,-0.04,-0.03233333333333333,-0.032,-0.036333333333333336,-0.029999999999999995,-0.02,-0.027,0.0,-0.029999999999999995,0.0,-0.009333333333333334,0.0,-0.01,-0.02,-0.029333333333333333,-0.012666666666666666,-0.01,-0.01,-0.006333333333333333,-0.011000000000000001,,,-0.01,-0.01,-0.01,-0.010666666666666666,-0.018000000000000002,-0.01,-0.001,-0.011000000000000001,0.0,-0.007333333333333333,-0.015333333333333334,-0.02,-0.01,-0.01,0.0,0.0,-0.01,
15:30,,-0.03933333333333333,-0.04,-0.050333333333333334,-0.04,-0.041,-0.052333333333333336,-0.059666666666666666,-0.045000000000000005,-0.04,-0.039,,-0.04,-0.04,-0.05,-0.04,-0.03233333333333333,-0.03133333333333333,-0.033666666666666664,-0.029999999999999995,-0.02,-0.027,-1.3166666666666667,-0.029999999999999995,0.0,-0.008,-0.0013333333333333333,-0.01,-0.02,-0.029666666666666668,-0.010333333333333333,-0.010666666666666666,-0.01,-0.009333333333333334,-0.011000000000000001,,,-0.008333333333333333,-0.01,-0.01,-0.010333333333333333,-0.017,-0.01,-0.002,-0.010666666666666666,0.0,-0.008333333333333333,-0.016666666666666666,-0.02,-0.009666666666666665,-0.01,0.0,0.0,-0.009000000000000001,
16:00,,-0.03966666666666666,-0.04,-0.05,-0.04,-0.041,-0.05,-0.059000000000000004,-0.043000000000000003,-0.04,-0.03833333333333333,,-0.04,-0.04,-0.05,-0.04,-0.032,-0.03166666666666666,-0.03233333333333333,-0.03033333333333333,-0.02,-0.025333333333333333,0.0,-0.029999999999999995,0.0,-0.007,-0.0016666666666666668,-0.01,-0.02,-0.028333333333333332,-0.01,-0.010333333333333333,-0.01,-0.01,-0.011000000000000001,,,-0.009666666666666665,-0.01,-0.01,-0.01,-0.01566666666666667,-0.01,-0.001,-0.010666666666666666,0.0,-0.008666666666666666,-0.016666666666666666,-0.020666666666666667,-0.009000000000000001,-0.01,0.0,0.0,-0.009666666666666665,
16:30,,-0.03966666666666666,-0.04,-0.05,-0.04,-0.041666666666666664,-0.05,-0.059666666666666666,-0.043000000000000003,-0.04,-0.03833333333333333,,-0.04,-0.04,-0.050333333333333334,-0.04,-0.03033333333333333,-0.033,-0.032,-0.03033333333333333,-0.02,-0.021666666666666667,0.0,-0.029999999999999995,0.0,0.4156666666666667,0.425,0.411,0.4103333333333333,0.41433333333333333,0.4106666666666667,0.4093333333333333,0.41466666666666663,0.41833333333333333,0.412,,,0.41433333333333333,0.4186666666666667,0.41466666666666663,0.414,0.41133333333333333,0.4126666666666667,0.41766666666666663,0.41300000000000003,0.42033333333333334,0.41333333333333333,0.41133333333333333,0.4126666666666667,0.414,0.415,0.41633333333333333,0.4196666666666667,0.414,
