minute_local,2025-03-24,2025-03-27,2025-03-28,2025-03-29,2025-03-30,2025-03-31,2025-04-01,2025-04-02,2025-04-03,2025-04-04,2025-04-05,2025-04-06,2025-04-07,2025-04-08,2025-04-09,2025-04-10,2025-04-11,2025-04-12,2025-04-13,2025-04-14,2025-04-15,2025-04-16,2025-04-17,2025-04-18,2025-04-19,2025-04-20,2025-04-22,2025-04-23,2025-04-24,2025-04-25,2025-04-26,2025-04-27,2025-04-28,2025-04-29,2025-04-30,2025-05-01,2025-05-02,2025-05-03,2025-05-04,2025-05-05,2025-05-06,2025-05-07,2025-05-08,2025-05-09,2025-05-10,2025-05-11,2025-05-12,2025-05-13,2025-05-14,2025-05-15,2025-05-16,2025-05-17,2025-05-18,2025-05-19,2025-05-20,2025-05-21,2025-05-22,2025-05-23,2025-05-24,2025-05-25,2025-05-26,2025-05-27,2025-05-28,2025-05-29,2025-05-30,2025-05-31,2025-06-01,2025-06-02,2025-06-03,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-20,2025-06-21,2025-06-22,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-18,2025-07-19,2025-07-20,2025-07-21,2025-07-22,2025-07-23,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-10-01,2025-10-02,2025-10-03,2025-10-04,2025-10-05,2025-10-06,2025-10-07,2025-10-08,2025-10-09
13:17,,,,,5.377,,,,5.557,,,2.502,,,,1.67,,,1.956,,,,,,5.448,,,,,3.896,,,,,,0.153,,,,,,0.0,,,,,,,,,0.409,,,,,,,,,2.591,,,,,,,,,,1.162,,,,,,,,,,,,,6.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.472,,,,,,,,,,,,0.498,6.092,5.892,6.368,1.554,4.999,0.698,1.311,
13:18,,,,,5.392,,,,5.512,,,1.734,,,,1.734,,,2.071,,,,,,5.421,,,,,4.813,,,,,,0.178,,,,,,0.0,,,,,,,,,0.386,,,,,,,,,2.649,,,,,,,,,,3.391,,,,,,,,,,,,,6.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.916,,,,,,,,,,,,0.505,6.047,5.837,4.137,1.565,3.516,0.685,1.235,
13:19,,,,,5.399,,,,5.487,,,1.537,,,,1.79,,,2.135,,,,,,5.409,,,,,4.402,,,,,,0.213,,,,,,0.0,,,,,,,,,0.39,,,,,,,,,2.632,,,,,,,,,,5.898,,,,,,,,,,,,,6.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.727,,,,,,,,,,,,0.587,6.023,5.828,7.576,1.583,3.255,0.662,1.239,
13:20,,,,,5.353,,,,5.474,,,1.119,,,,1.839,,,2.064,,,,,,5.394,,,,,3.695,,,,,,0.262,,,,,,0.0,,,,,,,,,0.388,,,,,,,,,2.567,,,,,,,,,,1.71,,,,,,,,,,,,,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.753,,,,,,,,,,,,0.645,6.035,5.782,6.292,1.595,2.827,0.622,1.228,
13:21,,,,,5.343,,,,5.505,,,1.129,,,,1.876,,,1.891,,,,,,5.375,,,,,4.155,,,,,,0.271,,,,,,0.0,,,,,,,,,0.392,,,,,,,,,2.545,,,,,,,,,,2.348,,,,,,,,,,,,,6.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.551,,,,,,,,,,,,0.649,6.012,5.757,7.458,1.509,2.261,0.569,1.218,
13:22,,,,,4.007,,,,5.547,,,,1.466,,,1.871,,,1.66,,,,,,5.361,,,,,2.103,,,,,,0.269,,,,,,0.0,,,,,,,,,0.415,,,,,,,,,2.611,,,,,,,,,,1.472,,,,,,,,,,,,,6.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.745,,,,,,,,,,,,0.65,5.983,5.784,7.661,1.425,4.14,0.525,1.151,
13:23,,,,,5.407,,,,5.562,,,,1.807,,,1.857,,,1.508,,,,,,5.387,,,,,2.852,,,,,,0.232,,,,,,0.0,,,,,,,,,0.395,,,,,,,,,2.683,,,,,,,,,,2.46,,,,,,,,,,,,,6.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.502,,,,,,,,,,,,0.611,5.965,5.791,7.73,1.358,3.535,0.501,1.169,
13:24,,,,,5.315,,,,5.561,,,,1.845,,,1.843,,,1.505,,,,,,5.43,,,,,2.802,,,,,,0.202,,,,,,0.0,,,,,,,,,0.396,,,,,,,,,2.794,,,,,,,,,,6.244,,,,,,,,,,,,,6.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.469,,,,,,,,,,,,0.556,5.972,5.794,6.126,1.252,4.072,0.474,1.107,
13:25,,,,,3.13,,,,5.487,,,,1.973,,,1.812,,,1.601,,,,,,3.867,,,,,3.437,,,,,,0.177,,,,,,0.0,,,,,,,,,0.38,,,,,,,,,2.781,,,,,,,,,,6.25,,,,,,,,,,,,,6.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.603,,,,,,,,,,,,0.545,5.95,5.882,3.826,1.168,3.55,0.457,0.962,
13:26,,,,,5.165,,,,5.477,,,,1.74,,,1.765,,,1.749,,,,,,4.135,,,,,3.596,,,,,,0.148,,,,,,0.0,,,,,,,,,0.421,,,,,,,,,2.765,,,,,,,,,,6.079,,,,,,,,,,,,,2.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.124,,,,,,,,,,,,0.52,5.906,5.799,3.803,1.064,4.714,0.466,1.054,
13:27,,,,,5.153,,,,5.473,,,,2.089,,,1.715,,,1.946,,,,,,4.304,,,,,3.859,,,,,,0.121,,,,,,0.0,,,,,,,,,0.423,,,,,,,,,2.845,,,,,,,,,,5.998,,,,,,,,,,,,,1.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.949,,,,,,,,,,,,0.501,5.905,1.08,2.583,0.908,4.49,0.496,1.327,
13:28,,,,,5.141,,,,5.496,,,,1.454,,,1.695,,,2.137,,,,,,4.797,,,,,3.402,,,,,,0.118,,,,,,0.0,,,,,,,,,0.419,,,,,,,,,2.915,,,,,,,,,,5.944,,,,,,,,,,,,,5.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.857,,,,,,,,,,,,0.505,5.878,1.03,2.247,0.722,5.419,0.553,6.445,
13:29,,,,,5.156,,,,5.446,,,,1.39,,,1.714,,,2.225,,,,,,5.089,,,,,3.567,,,,,,0.103,,,,,,0.0,,,,,,,,,0.425,,,,,,,,,2.98,,,,,,,,,,5.928,,,,,,,,,,,,,6.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.944,,,,,,,,,,,,0.529,5.87,1.053,2.167,0.652,4.849,0.622,6.264,
13:30,,,,,5.211,,,,5.377,,,,1.478,,,1.748,,,2.2,,,,,,3.22,,,,,3.675,,,,,,0.102,,,,,,0.0,,,,,,,,,0.427,,,,,,,,,3.078,,,,,,,,,,5.737,,,,,,,,,,,,,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.242,,,,,,,,,,,,0.547,5.869,1.039,2.179,0.698,6.351,0.674,1.324,
13:31,,,,,5.2,,,,5.312,,,,1.572,,,1.879,,,2.114,,,,,,4.694,,,,,3.222,,,,,,0.103,,,,,,0.0,,,,,,,,,0.403,,,,,,,,,3.28,,,,,,,,,,5.85,,,,,,,,,,,,,2.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.771,,,,,,,,,,,,0.583,5.851,1.012,2.168,0.625,5.161,0.69,1.001,
13:32,,,,,5.126,,,,5.299,,,,1.488,,,1.982,,,,2.031,,,,,1.244,,,,,2.985,,,,,,0.089,,,,,,0.0,,,,,,,,,0.403,,,,,,,,,3.289,,,,,,,,,,5.877,,,,,,,,,,,,,1.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.128,,,,,,,,,,,,0.6,5.801,1.1,2.255,0.597,5.754,0.665,0.966,
13:33,,,,,5.086,,,,5.344,,,,1.599,,,1.961,,,,1.933,,,,,2.244,,,,,2.442,,,,,,0.0,,,,,,0.0,,,,,,,,,0.431,,,,,,,,,3.312,,,,,,,,,,5.789,,,,,,,,,,,,,2.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.603,,,,,,,,,,,,0.607,5.769,1.09,2.38,0.566,6.163,0.624,0.901,
13:34,,,,,5.05,,,,5.392,,,,1.329,,,1.914,,,,1.812,,,,,2.358,,,,,2.19,,,,,,0.0,,,,,,0.0,,,,,,,,,0.433,,,,,,,,,3.266,,,,,,,,,,5.866,,,,,,,,,,,,,6.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.054,,,,,,,,,,,,0.596,5.728,1.149,2.547,0.515,3.924,0.585,0.852,
13:35,,,,,5.088,,,,5.385,,,,1.298,,,1.849,,,,1.754,,,,,5.116,,,,,1.859,,,,,,0.0,,,,,,0.0,,,,,,,,,0.416,,,,,,,,,3.305,,,,,,,,,,5.904,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.872,,,,,,,,,,,,0.607,5.738,1.166,2.733,0.536,6.101,0.551,0.965,
13:36,,,,,4.864,,,,5.338,,,,1.343,,,1.775,,,,1.687,,,,,5.072,,,,,1.881,,,,,,0.0,,,,,,0.0,,,,,,,,,0.438,,,,,,,,,3.221,,,,,,,,,,6.01,,,,,,,,,,,,,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,,,,,,,,,,0.609,5.701,1.22,2.815,0.608,6.221,0.519,1.032,
13:37,,,,,1.08,,,,5.278,,,,1.709,,,1.701,,,,1.681,,,,,5.062,,,,,1.994,,,,,,0.0,,,,,,0.0,,,,,,,,,0.61,,,,,,,,,3.076,,,,,,,,,,5.95,,,,,,,,,,,,,5.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.542,,,,,,,,,,,,0.601,5.66,1.292,3.129,0.678,5.124,0.49,1.311,
13:38,,,,,0.936,,,,5.242,,,,2.354,,,1.64,,,,1.781,,,,,4.809,,,,,1.966,,,,,,0.0,,,,,,0.0,,,,,,,,,0.801,,,,,,,,,3.021,,,,,,,,,,6.051,,,,,,,,,,,,,1.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.096,,,,,,,,,,,,0.6,5.647,1.511,2.97,0.742,3.509,0.466,1.94,
13:39,,,,,4.977,,,,5.269,,,,1.75,,,1.605,,,,1.878,,,,,4.717,,,,,2.109,,,,,,0.0,,,,,,0.0,,,,,,,,,0.843,,,,,,,,,3.078,,,,,,,,,,5.902,,,,,,,,,,,,,5.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.246,,,,,,,,,,,,0.582,5.626,5.941,3.654,0.873,2.707,0.442,2.019,
13:40,,,,,4.936,,,,5.226,,,,2.256,,,1.599,,,,1.869,,,,,4.579,,,,,2.184,,,,,,0.0,,,,,,0.0,,,,,,,,,0.859,,,,,,,,,3.231,,,,,,,,,,5.795,,,,,,,,,,,,,5.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.885,,,,,,,,,,,,0.59,5.607,5.929,2.965,0.973,4.742,0.423,2.171,
13:41,,,,,4.703,,,,5.151,,,,2.16,,,1.615,,,,1.803,,,,,4.605,,,,,2.062,,,,,,0.0,,,,,,0.0,,,,,,,,,0.871,,,,,,,,,3.311,,,,,,,,,,5.682,,,,,,,,,,,,,1.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.972,,,,,,,,,,,,0.611,5.565,3.105,2.569,1.019,5.879,0.416,2.469,
13:42,,,,,4.898,,,,5.166,,,,1.598,,,1.59,,,,1.717,,,,,4.842,,,,,2.386,,,,,,0.024,,,,,,0.0,,,,,,,,,0.884,,,,,,,,,3.297,,,,,,,,,,5.621,,,,,,,,,,,,,1.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.948,,,,,,,,,,,,0.607,5.542,5.93,2.438,1.037,5.952,0.406,3.085,
13:43,,,,,4.88,,,,5.211,,,,1.902,,,1.512,,,,1.594,,,,,4.716,,,,,2.718,,,,,,0.0,,,,,,0.0,,,,,,,,,0.892,,,,,,,,,3.301,,,,,,,,,,5.521,,,,,,,,,,,,,5.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.865,,,,,,,,,,,,0.583,5.509,5.915,2.37,1.07,5.419,0.418,5.897,
13:44,,,,,4.816,,,,5.218,,,,2.188,,,1.433,,,,1.452,,,,,4.413,,,,,2.623,,,,,,0.0,,,,,,0.0,,,,,,,,,0.906,,,,,,,,,3.418,,,,,,,,,,5.192,,,,,,,,,,,,,5.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.727,,,,,,,,,,,,0.54,5.49,5.893,2.321,1.123,1.95,0.425,5.793,
13:45,,,,,4.795,,,,5.209,,,,2.839,,,1.338,,,,1.319,,,,,4.038,,,,,2.934,,,,,,0.0,,,,,,0.0,,,,,,,,,0.917,,,,,,,,,3.02,,,,,,,,,,5.501,,,,,,,,,,,,,5.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.794,,,,,,,,,,,,0.481,5.473,5.858,2.306,1.16,1.859,0.413,5.71,
13:46,,,,,4.739,,,,5.189,,,,3.144,,,1.261,,,,1.22,,,,,3.951,,,,,3.184,,,,,,0.0,,,,,,0.0,,,,,,,,,0.922,,,,,,,,,3.347,,,,,,,,,,5.368,,,,,,,,,,,,,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.726,,,,,,,,,,,0.453,5.456,5.835,2.281,1.195,1.951,0.437,5.731,
13:47,,,,,4.669,,,,5.17,,,,3.048,,,1.188,,,,1.172,,,,,4.343,,,,,3.472,,,,,,0.0,,,,,,0.0,,,,,,,,,0.922,,,,,,,,,3.175,,,,,,,,,,5.249,,,,,,,,,,,,,5.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.627,,,,,,,,,,,0.47,5.432,5.66,2.258,1.253,2.238,0.436,4.835,
13:48,,,,,4.669,,,,5.151,,,,1.98,,,1.124,,,,1.17,,,,,4.209,,,,,3.054,,,,,,0.0,,,,,,0.0,,,,,,,,,0.925,,,,,,,,,3.052,,,,,,,,,,5.215,,,,,,,,,,,,,5.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.216,,,,,,,,,,,0.494,5.377,5.272,2.259,1.332,1.989,0.457,1.714,
13:49,,,,,4.641,,,,5.141,,,,3.571,,,1.066,,,,1.172,,,,,4.432,,,,,2.955,,,,,,0.051,,,,,,0.0,,,,,,,,,0.931,,,,,,,,,3.353,,,,,,,,,,5.254,,,,,,,,,,,,,5.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.084,,,,,,,,,,,0.526,5.358,5.549,2.262,1.409,1.992,0.468,4.251,
13:50,,,,,4.601,,,,5.075,,,,1.752,,,1.007,,,,1.163,,,,,4.656,,,,,3.277,,,,,,0.0,,,,,,0.0,,,,,,,,,0.939,,,,,,,,,3.459,,,,,,,,,,5.248,,,,,,,,,,,,,5.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.545,,,,,,,,,,,0.573,5.351,5.506,2.183,1.515,2.07,0.464,5.539,
13:51,,,,,4.58,,,,5.102,,,,1.455,,,0.97,,,,1.152,,,,,4.598,,,,,3.572,,,,,,0.048,,,,,,0.0,,,,,,,,,0.939,,,,,,,,,3.131,,,,,,,,,,5.137,,,,,,,,,,,,,5.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.603,,,,,,,,,,,0.593,5.314,5.239,2.129,1.6,2.165,0.453,1.528,
13:52,,,,,4.625,,,,5.008,,,,1.455,,,0.949,,,,1.144,,,,,4.569,,,,,4.198,,,,,,0.046,,,,,,0.0,,,,,,,,,0.94,,,,,,,,,2.761,,,,,,,,,,5.095,,,,,,,,,,,,,5.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.113,,,,,,,,,,,0.593,5.315,5.298,2.107,1.682,2.281,0.447,5.338,
13:53,,,,,4.481,,,,4.952,,,,1.594,,,0.929,,,,1.171,,,,,4.66,,,,,4.586,,,,,,0.099,,,,,,0.0,,,,,,,,,0.946,,,,,,,,,2.668,,,,,,,,,,3.671,,,,,,,,,,,,,5.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,,,,,,,,,,,0.594,5.279,5.28,2.099,1.749,2.366,0.448,5.26,
13:54,,,,,4.561,,,,4.947,,,,1.338,,,0.914,,,,1.193,,,,,4.67,,,,,3.66,,,,,,0.06,,,,,,0.0,,,,,,,,,0.953,,,,,,,,,2.555,,,,,,,,,,0.861,,,,,,,,,,,,,,5.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.632,,,,,,,,,,,0.585,5.256,5.193,2.088,1.796,2.383,0.449,5.25,
13:55,,,,,4.544,,,,4.948,,,,1.255,,,0.931,,,,1.195,,,,,4.655,,,,,3.198,,,,,,0.078,,,,,,0.0,,,,,,,,,0.986,,,,,,,,,2.683,,,,,,,,,,3.893,,,,,,,,,,,,,,5.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.374,,,,,,,,,,,0.566,5.238,5.178,2.072,1.935,2.323,0.451,5.255,
13:56,,,,,4.51,,,,4.954,,,,1.266,,,0.959,,,,1.136,,,,,3.483,,,,,4.551,,,,,,0.077,,,,,,,0.0,,,,,,,,0.997,,,,,,,,,2.14,,,,,,,,,,4.953,,,,,,,,,,,,,,5.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.292,,,,,,,,,,,0.545,5.211,5.163,2.067,2.256,2.105,0.46,5.158,
13:57,,,,,4.482,,,,5.008,,,,1.368,,,1.001,,,,1.036,,,,,4.096,,,,,3.647,,,,,,0.062,,,,,,,0.0,,,,,,,,1.005,,,,,,,,,2.153,,,,,,,,,,5.057,,,,,,,,,,,,,,5.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.475,,,,,,,,,,,0.519,5.189,4.708,2.068,2.898,4.628,0.472,5.089,
13:58,,,,,4.417,,,,4.966,,,,1.819,,,1.035,,,,0.919,,,,,4.524,,,,,4.877,,,,,,0.06,,,,,,,0.0,,,,,,,,1.01,,,,,,,,,2.37,,,,,,,,,,4.975,,,,,,,,,,,,,,5.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.529,,,,,,,,,,,0.499,5.171,3.86,2.144,3.803,4.682,0.492,5.013,
13:59,,,,,4.399,,,,4.876,,,,1.524,,,1.053,,,,0.785,,,,,4.532,,,,,4.649,,,,,,0.059,,,,,,,0.0,,,,,,,,1.016,,,,,,,,,1.959,,,,,,,,,,4.95,,,,,,,,,,,,,,5.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.009,,,,,,,,,,,0.514,5.122,4.25,2.139,3.714,4.617,0.52,4.91,
14:00,,,,,4.412,,,,4.766,,,,1.485,,,1.06,,,,0.681,,,,,4.499,,,,,4.754,,,,,,0.053,,,,,,,0.0,,,,,,,,1.025,,,,,,,,,1.671,,,,,,,,,,0.632,,,,,,,,,,,,,,4.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.085,,,,,,,,,,,0.549,5.099,1.384,2.184,3.691,5.228,0.555,4.852,
14:01,,,,,4.365,,,,4.717,,,,2.611,,,1.046,,,,0.651,,,,,3.261,,,,,5.04,,,,,,0.0,,,,,,,0.0,,,,,,,,1.043,,,,,,,,,1.815,,,,,,,,,,0.908,,,,,,,,,,,,,,4.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.069,,,,,,,,,,,0.576,5.056,1.413,2.206,5.429,5.896,0.584,4.891,
14:02,,,,,4.344,,,,4.678,,,,3.727,,,1.029,,,,0.654,,,,,2.874,,,,,5.046,,,,,,0.044,,,,,,,0.0,,,,,,,,1.05,,,,,,,,,1.849,,,,,,,,,,0.868,,,,,,,,,,,,,,4.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.673,,,,,,,,,,,0.579,5.035,1.35,2.215,5.62,5.579,0.606,4.968,
14:03,,,,,4.363,,,,4.679,,,,1.902,,,1.022,,,,0.671,,,,,4.603,,,,,4.892,,,,,,0.042,,,,,,,0.0,,,,,,,,1.067,,,,,,,,,1.808,,,,,,,,,,0.77,,,,,,,,,,,,,,4.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.729,,,,,,,,,,,0.517,5.016,1.837,2.227,5.307,5.534,0.64,5.068,
14:04,,,,,4.32,,,,4.643,,,,2.078,,,1.023,,,,0.692,,,,,2.032,,,,,4.956,,,,,,0.0,,,,,,,0.0,,,,,,,,1.054,,,,,,,,,1.802,,,,,,,,,,0.78,,,,,,,,,,,,,,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.716,,,,,,,,,,,0.431,4.986,1.401,2.212,4.046,5.406,0.676,4.956,
14:05,,,,,4.262,,,,4.622,,,,2.921,,,1.032,,,,0.71,,,,,1.997,,,,,4.948,,,,,,0.095,,,,,,,0.0,,,,,,,,1.065,,,,,,,,,1.915,,,,,,,,,,0.818,,,,,,,,,,,,,,4.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.233,,,,,,,,,,,0.349,4.959,1.918,2.155,3.425,5.118,0.708,3.982,
14:06,,,,,4.183,,,,4.588,,,,2.273,,,1.039,,,,0.701,,,,,3.443,,,,,4.574,,,,,,0.044,,,,,,,0.0,,,,,,,,1.071,,,,,,,,,1.577,,,,,,,,,,1.044,,,,,,,,,,,,,,4.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.757,,,,,,,,,,,0.306,4.925,4.042,2.125,3.17,4.429,0.725,2.849,
14:07,,,,,4.117,,,,4.552,,,,1.707,,,1.035,,,,0.645,,,,,4.045,,,,,4.056,,,,,,0.04,,,,,,,0.0,,,,,,,,1.085,,,,,,,,,1.508,,,,,,,,,,0.884,,,,,,,,,,,,,,4.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.431,,,,,,,,,,,0.288,4.897,5.034,2.065,4.488,4.415,0.718,3.887,
14:08,,,,,4.078,,,,4.474,,,,1.699,,,1.024,,,,0.572,,,,,3.623,,,,,3.074,,,,,,0.0,,,,,,,0.0,,,,,,,,1.175,,,,,,,,,1.72,,,,,,,,,,3.367,,,,,,,,,,,,,,4.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.738,,,,,,,,,,,0.315,4.851,5.037,2.024,5.365,4.714,0.681,1.982,
14:09,,,,,1.791,,,,4.441,,,,1.828,,,1.004,,,,0.532,,,,,3.164,,,,,2.022,,,,,,0.098,,,,,,,0.0,,,,,,,,1.201,,,,,,,,,1.619,,,,,,,,,,0.646,,,,,,,,,,,,,,4.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.891,,,,,,,,,,,0.342,4.857,4.965,2.004,2.38,5.247,0.643,1.806,
14:10,,,,,1.243,,,,4.426,,,,1.833,,,1.005,,,,0.513,,,,,2.603,,,,,2.029,,,,,,0.092,,,,,,,0.0,,,,,,,,1.231,,,,,,,,,1.654,,,,,,,,,,0.825,,,,,,,,,,,,,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.857,,,,,,,,,,,0.349,4.824,4.921,2.018,2.119,5.341,0.628,1.554,
14:11,,,,,4.085,,,,4.371,,,,2.075,,,0.995,,,,0.523,,,,,1.983,,,,,2.865,,,,,,0.0,,,,,,,0.0,,,,,,,,1.256,,,,,,,,,1.654,,,,,,,,,,0.783,,,,,,,,,,,,,,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.776,,,,,,,,,,,0.374,4.806,4.524,2.107,1.952,4.907,0.637,1.347,
14:12,,,,,4.032,,,,4.292,,,,1.907,,,0.994,,,,0.536,,,,,2.001,,,,,3.175,,,,,,0.096,,,,,,,0.0,,,,,,,,1.28,,,,,,,,,1.802,,,,,,,,,,0.694,,,,,,,,,,,,,,4.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.659,,,,,,,,,,,0.41,4.77,2.354,3.281,1.839,3.454,0.65,1.539,
14:13,,,,,4.064,,,,4.265,,,,1.958,,,0.996,,,,0.527,,,,,1.786,,,,,3.493,,,,,,0.0,,,,,,,0.0,,,,,,,,1.317,,,,,,,,,1.632,,,,,,,,,,0.666,,,,,,,,,,,,,,4.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.417,,,,,,,,,,,0.432,4.744,4.702,2.578,1.675,3.897,0.651,1.877,
14:14,,,,,4.052,,,,4.228,,,,1.806,,,0.991,,,,0.484,,,,,2.228,,,,,3.936,,,,,,0.032,,,,,,,0.0,,,,,,,,1.338,,,,,,,,,1.63,,,,,,,,,,0.786,,,,,,,,,,,,,,4.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.857,,,,,,,,,,,0.453,4.72,4.568,2.606,1.469,3.785,0.626,2.243,
14:15,,,,,4.042,,,,4.199,,,,1.802,,,0.974,,,,0.417,,,,,2.474,,,,,4.369,,,,,,0.0,,,,,,,0.0,,,,,,,,1.365,,,,,,,,,1.673,,,,,,,,,,1.218,,,,,,,,,,,,,,4.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.674,,,,,,,,,,,0.462,4.679,4.746,4.18,1.323,2.839,0.577,5.312,
14:16,,,,,1.547,,,,4.168,,,,1.434,,,0.938,,,,0.383,,,,,1.999,,,,,1.305,,,,,,0.03,,,,,,,0.0,,,,,,,,1.384,,,,,,,,,1.559,,,,,,,,,,1.013,,,,,,,,,,,,,,4.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.921,,,,,,,,,,,0.433,4.65,4.824,5.267,1.251,2.485,0.515,5.12,
14:17,,,,,1.069,,,,4.142,,,,1.323,,,0.874,,,,0.364,,,,,1.635,,,,,4.919,,,,,,0.0,,,,,,,0.0,,,,,,,,1.39,,,,,,,,,1.424,,,,,,,,,,1.301,,,,,,,,,,,,,,1.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.713,,,,,,,,,,,0.386,4.612,4.757,6.745,1.217,3.261,0.447,5.201,
14:18,,,,,0.949,,,,4.109,,,,1.208,,,0.81,,,,0.363,,,,,1.491,,,,,4.897,,,,,,0.0,,,,,,,0.0,,,,,,,,1.373,,,,,,,,,1.388,,,,,,,,,,1.91,,,,,,,,,,,,,,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.898,,,,,,,,,,0.34,4.595,4.248,6.05,1.217,2.354,0.398,5.245,
14:19,,,,,0.884,,,,4.048,,,,1.169,,,0.749,,,,0.37,,,,,1.612,,,,,4.934,,,,,,0.1,,,,,,,0.0,,,,,,,,1.179,,,,,,,,,1.421,,,,,,,,,,2.59,,,,,,,,,,,,,,4.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.771,,,,,,,,,,0.295,4.578,4.666,4.894,1.189,3.221,0.373,2.644,
14:20,,,,,1.728,,,,4.006,,,,1.206,,,0.708,,,,0.386,,,,,1.586,,,,,5.111,,,,,,0.095,,,,,,,0.0,,,,,,,,1.569,,,,,,,,,1.42,,,,,,,,,,3.668,,,,,,,,,,,,,,4.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.012,,,,,,,,,,0.288,4.56,4.381,5.772,1.156,3.381,0.383,4.189,
