,2025-03-24,2025-03-31,2025-04-03,2025-04-04,2025-04-05,2025-04-06,2025-04-07,2025-04-10,2025-04-11,2025-04-13,2025-04-14,2025-04-15,2025-04-16,2025-04-20,2025-04-21,2025-04-22,2025-04-23,2025-04-25,2025-04-26,2025-04-28,2025-04-29,2025-04-30,2025-05-01,2025-05-02,2025-05-03,2025-05-04,2025-05-05,2025-05-06,2025-05-09,2025-05-10,2025-05-11,2025-05-13,2025-05-14,2025-05-15,2025-05-18,2025-05-19,2025-05-22,2025-05-23,2025-05-24,2025-05-26,2025-05-27,2025-05-29,2025-05-30,2025-05-31,2025-06-02,2025-06-04,2025-06-06,2025-06-09,2025-06-13,2025-06-14,2025-06-18,2025-06-19,2025-06-21,2025-06-22,2025-06-23,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-05,2025-07-06,2025-07-09,2025-07-11,2025-07-14,2025-07-16,2025-07-17,2025-07-20,2025-07-21,2025-07-23,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-31,2025-08-02,2025-08-03,2025-08-06,2025-08-07,2025-08-11,2025-08-13,2025-08-14,2025-08-16,2025-08-17,2025-08-21,2025-08-22,2025-08-23,2025-08-25,2025-08-29,2025-09-03,2025-09-07,2025-09-08
05:30,0.0,-0.0003333333333333333,-0.00023333333333333333,-0.0001,0.006233333333333333,-0.00023333333333333333,-3.3333333333333335e-05,0.0064333333333333334,0.0,0.0,-0.00013333333333333334,0.02493333333333333,0.019666666666666666,0.0,0.025633333333333334,0.07013333333333334,0.0,0.003266666666666667,0.0643,0.013500000000000002,0.059033333333333333,0.05396666666666667,0.20296666666666668,0.14926666666666666,0.09646666666666667,0.0033,,,0.17806666666666668,0.012533333333333334,0.29296666666666665,0.14446666666666666,0.3108333333333333,0.1284,0.0738,0.0269,0.07143333333333332,0.2672333333333333,0.06966666666666668,0.17266666666666666,0.37433333333333335,0.2920666666666667,0.024033333333333334,0.023399999999999997,0.24083333333333332,0.19403333333333336,0.4157666666666667,0.21986666666666668,0.17803333333333335,0.06843333333333333,0.15660000000000002,0.05090000000000001,0.2954666666666667,0.28076666666666666,0.12503333333333333,0.061733333333333335,0.2005,0.41786666666666666,0.33849999999999997,0.15510000000000002,0.2026,0.26483333333333337,0.18066666666666667,0.0426,0.2808333333333334,0.017733333333333334,0.013133333333333334,0.017566666666666668,0.11686666666666667,0.12200000000000001,0.12203333333333334,,5.803,5.803,0.06466666666666666,0.058833333333333335,0.09963333333333332,0.13243333333333332,0.11996666666666668,0.0334,0.04696666666666667,0.016166666666666666,0.0,0.007266666666666667,0.0586,0.0741,0.030100000000000002,0.045000000000000005,0.012166666666666666,0.007666666666666667,0.0758,0.0,0.0,-0.0008666666666666667,0.0031333333333333335,0.0052
06:00,0.0,0.05046666666666667,0.0,0.14626666666666666,0.07766666666666668,0.011733333333333333,0.06016666666666667,0.26139999999999997,0.0336,0.0,0.0082,0.14196666666666669,0.17043333333333333,0.051866666666666665,0.16326666666666664,0.22156666666666666,0.006,0.056266666666666666,0.27246666666666663,0.0862,0.29100000000000004,0.2544,0.653,0.5767,0.3271,0.0206,,,0.45230000000000004,0.04016666666666667,0.6139666666666667,0.3968333333333333,0.6902333333333334,0.2044,0.3438333333333333,0.082,0.2859,0.4668,0.3871333333333334,0.4230333333333334,0.7867999999999999,0.6587,0.1885,0.0502,0.5321,1.0337333333333334,0.7135,0.44643333333333335,0.40393333333333337,0.13923333333333335,0.3859666666666667,0.1635,0.6245666666666666,0.6862999999999999,0.3032666666666667,0.45056666666666667,0.48036666666666666,0.9313333333333333,0.7038333333333333,0.3395,0.39783333333333337,0.4528666666666667,0.5204666666666667,0.1768,0.5905666666666666,0.06416666666666666,0.06733333333333333,0.09463333333333333,0.16626666666666667,0.5523666666666667,0.36966666666666664,,5.803,5.803,0.20893333333333333,0.2874,0.27463333333333334,0.30683333333333335,0.39153333333333334,0.017899999999999996,0.14176666666666668,0.21713333333333334,0.05716666666666667,0.23790000000000003,0.13696666666666665,0.33640000000000003,0.12073333333333333,0.3524333333333333,0.20423333333333332,0.23390000000000002,0.3526666666666667,0.0035,0.15953333333333333,0.0,0.13676666666666665,0.0
06:30,0.0035666666666666668,0.4014666666666667,0.07233333333333333,0.6736333333333333,0.5011333333333333,0.5252666666666667,0.34303333333333336,0.7138666666666666,0.017400000000000002,0.018899999999999997,0.0157,0.2628666666666667,0.32123333333333337,0.24266666666666667,0.7178666666666668,0.8091666666666666,0.03996666666666667,0.1528,0.8999,0.2172,0.8,0.6462333333333333,1.1671333333333334,1.1331,0.6958,0.1791333333333333,,,1.1661666666666666,0.019966666666666667,0.7075333333333333,1.0776000000000001,1.1108333333333333,0.37703333333333333,0.8039000000000001,0.06426666666666667,0.3476,1.2126333333333332,0.8002333333333334,0.5265,1.3554666666666668,1.4029666666666667,0.49623333333333336,0.13499999999999998,1.2628666666666668,0.9541333333333333,1.4509666666666667,1.1406,1.1282666666666665,0.2645,1.0692,0.3296,1.0758,0.7862666666666667,0.5146666666666666,1.2456666666666665,0.5876666666666667,1.6985,0.9063333333333333,0.9532333333333334,0.9304,0.5619,0.8028333333333334,0.3427,0.8739333333333333,0.2880333333333333,0.091,0.2747333333333334,0.5832333333333334,0.9037333333333333,0.7944333333333333,,5.803,5.803,0.9051666666666667,0.8201666666666667,0.6588999999999999,0.9486333333333333,0.7434999999999999,0.3234666666666667,0.6237666666666667,0.20043333333333332,0.2823,0.5448666666666667,0.7891999999999999,1.5131333333333332,0.5698333333333333,0.5394666666666666,0.5694,0.5070666666666667,0.646,0.025866666666666666,0.6497666666666667,0.0,0.47309999999999997,0.0103
07:00,0.030533333333333336,1.2983,0.08166666666666668,1.2568333333333332,1.4362666666666668,1.7687666666666668,0.7174666666666667,1.6492,0.041100000000000005,0.017133333333333334,0.041,0.39816666666666667,0.7738999999999999,0.3126666666666667,1.7151,1.8640333333333332,0.09463333333333333,0.28396666666666665,1.9114,0.3964666666666667,1.5380666666666667,1.8425,1.8485,1.5490333333333333,1.9638333333333333,0.8951333333333333,,,2.1133333333333333,0.05103333333333333,0.7053333333333334,2.0684666666666667,2.0184,0.6843,1.9844333333333333,0.22206666666666666,0.6556,2.0833,1.2146333333333332,1.1607999999999998,2.2557,2.1653333333333338,0.5846333333333333,0.2142,2.2170666666666667,1.4034333333333333,2.0373666666666668,2.070266666666667,2.0981666666666667,0.5035000000000001,1.9805666666666668,0.4689666666666667,2.0636666666666668,1.4832666666666665,0.8739333333333333,2.506333333333333,1.2777666666666667,2.377933333333333,2.283066666666667,1.9044333333333334,1.552,1.0377333333333334,1.8933,0.9474666666666667,1.9032333333333333,0.9614666666666667,0.20803333333333332,0.5793666666666667,1.0249666666666666,1.6615333333333333,1.6500333333333332,,5.803,5.803,1.5770666666666668,1.5128666666666668,0.8791666666666667,1.4725666666666666,1.0367,0.48006666666666664,1.5351333333333335,0.0291,0.544,0.8099000000000001,1.1491666666666667,1.0249666666666666,1.3929666666666667,0.8692,1.2895333333333334,1.2615333333333332,1.4239333333333335,0.10149999999999999,1.6338333333333332,0.0103,0.9997666666666666,0.0
07:30,0.07773333333333333,2.4501666666666666,0.26166666666666666,1.3889666666666665,2.5778666666666665,1.7819666666666665,1.5835333333333332,2.5570333333333335,0.1970333333333333,0.03916666666666667,0.07193333333333334,0.8021666666666667,0.9974000000000001,0.48023333333333335,2.546,2.960733333333333,0.1095,0.45496666666666663,2.9141333333333335,0.8844333333333334,0.7782,3.4320666666666666,2.9798666666666667,2.4520666666666666,3.1000666666666663,2.2733333333333334,,,2.8924666666666665,0.056100000000000004,0.5574333333333333,3.1414,3.315366666666667,0.8657333333333334,2.6874666666666664,0.6185333333333334,1.0835000000000001,3.1034333333333333,1.3972,1.9903666666666666,2.6102666666666665,3.0982,0.44616666666666666,0.2651,3.2000666666666664,1.9892,2.9475,2.7333333333333334,3.069033333333333,0.6099666666666667,2.8719333333333332,0.6766666666666666,2.8124333333333333,1.6907333333333334,0.9255333333333333,2.2010333333333336,2.0333,1.9438333333333333,2.680266666666667,2.739433333333333,0.9465333333333333,2.0550333333333333,2.872066666666667,1.0444333333333333,1.9631,2.2503,0.4791666666666667,0.49843333333333334,1.6196333333333333,2.9862333333333333,2.5989999999999998,,5.803,5.803,2.9414666666666665,2.7276666666666665,1.4377,1.0656333333333334,1.7382333333333333,0.5498666666666666,2.557933333333333,0.09666666666666666,0.5498333333333334,0.3854666666666667,2.3650333333333333,2.0989,2.6084,1.2177666666666667,2.3335333333333335,2.2528,2.3413666666666666,0.41150000000000003,2.3267333333333338,0.17926666666666666,2.2919666666666667,0.002533333333333333
08:00,0.13956666666666667,3.841066666666667,0.6274666666666666,2.554666666666667,3.6488,2.0466666666666664,2.5079333333333333,2.8911000000000002,0.6509666666666667,0.15326666666666666,0.017033333333333334,1.4006,2.0743666666666667,0.7752666666666667,3.9762,3.9443333333333332,0.19039999999999999,0.4728333333333333,3.9328999999999996,1.0649333333333333,4.2476666666666665,1.8310666666666668,4.1259,3.9268,4.0984,3.429866666666667,,,3.2126,0.1413,1.0597333333333334,4.087633333333334,3.9897333333333336,1.4828666666666666,3.4112666666666667,1.2438333333333333,1.0996666666666668,4.149066666666666,0.6258333333333332,2.6405666666666665,2.780533333333333,4.1101,0.5759333333333333,0.3557666666666667,4.0716,3.9494666666666665,3.741133333333333,3.82,4.004366666666667,0.7241666666666666,3.7531666666666665,1.7492666666666667,2.4379666666666666,2.991033333333333,0.8759,2.6602666666666663,2.4242666666666666,2.5539,4.077766666666666,3.5745666666666667,2.7880666666666665,1.9518666666666666,3.5733,0.8307333333333333,2.669233333333333,2.9723333333333333,0.7351,0.6986,2.381533333333333,2.769233333333333,3.5585666666666667,,5.803,5.803,3.7460999999999998,3.8350666666666666,2.9548,1.4765333333333333,0.38206666666666667,1.0784666666666667,3.4843333333333333,0.26416666666666666,0.6210666666666668,0.28773333333333334,2.8498333333333337,2.9739,3.5317333333333334,3.5975333333333332,2.8680333333333334,2.2292666666666667,3.365466666666667,0.5055999999999999,2.2804,1.1121666666666667,3.4088333333333334,0.050833333333333335
08:30,0.2674,4.554366666666667,0.41183333333333333,4.404333333333333,4.626366666666667,3.3104333333333336,3.3379333333333334,3.1384666666666665,0.9394333333333333,0.2066,0.26276666666666665,0.6085999999999999,2.9941666666666666,0.8256,4.883533333333333,4.873,0.5403333333333333,0.7099,4.675533333333333,1.2914666666666668,3.0500333333333334,1.7726333333333335,4.950233333333333,3.730633333333333,4.963933333333333,3.6982666666666666,,,3.6409000000000002,0.2754333333333333,1.2179333333333333,4.922366666666666,4.426466666666667,2.4504,4.9284,1.8050333333333335,1.4509,4.886866666666666,1.1069,3.4907666666666666,2.9146,4.6639333333333335,1.1433333333333333,0.5576666666666666,4.821700000000001,4.2183,4.205666666666667,4.397633333333333,4.858333333333333,0.8228333333333333,4.524033333333334,0.43496666666666667,1.7564666666666668,2.9166666666666665,1.6886333333333332,2.9162000000000003,2.6998333333333333,3.2683666666666666,3.6175333333333333,4.329933333333333,3.8624,2.0263666666666666,4.391033333333334,0.7577,3.1323999999999996,2.7542,0.7118666666666668,0.8876000000000001,2.2896666666666667,2.8057000000000003,4.347466666666667,,5.803,5.803,4.2612,4.537433333333333,4.429133333333334,1.4331666666666665,0.4024,2.3853999999999997,4.322266666666667,0.2688666666666667,0.84,1.6149333333333333,4.489033333333333,4.4806,4.390066666666667,3.8484333333333334,4.587666666666666,3.3724666666666665,4.222333333333333,0.5004000000000001,3.2947333333333333,1.903,4.307033333333334,0.08296666666666666
09:00,0.28946666666666665,4.0950999999999995,0.4144333333333333,4.4181333333333335,5.505633333333334,3.7414666666666667,5.5657000000000005,3.1742666666666666,2.3104333333333336,0.20976666666666668,0.21833333333333332,1.6476,1.6558,1.2196666666666667,5.7111,5.7034,0.6425,0.6351333333333333,5.3012,1.9324666666666668,1.9815,3.6746666666666665,5.590366666666667,5.177666666666667,5.669333333333333,2.768666666666667,,,3.904533333333333,0.45206666666666667,1.0853333333333335,5.684033333333333,5.3989666666666665,4.5197,5.294766666666666,2.2991333333333333,1.5420666666666667,5.4543,1.3534333333333335,4.303433333333333,4.0347,5.310633333333333,1.3624,0.5975666666666667,5.523033333333333,2.7623666666666664,4.8674,5.0113666666666665,3.122466666666667,0.8124,5.224966666666666,3.0709,1.4893,3.0024333333333337,1.8527,3.5488666666666666,3.3194000000000004,3.5632666666666664,4.590333333333334,5.170166666666666,4.6146666666666665,2.1946333333333334,5.121266666666667,1.3064,3.979833333333333,2.447866666666667,0.6883,1.6491666666666667,2.3636666666666666,2.4428,5.010999999999999,,5.803,5.803,5.085533333333333,5.1952,4.8886666666666665,2.3347333333333333,0.33203333333333335,2.668766666666667,4.883366666666666,0.064,1.6507333333333334,2.129966666666667,5.1875333333333336,2.0084666666666666,5.1514,4.508666666666667,4.1701999999999995,3.1315000000000004,4.890033333333333,0.3667666666666667,2.7729666666666666,2.135,5.094833333333333,0.4766666666666667
09:30,0.670344827586207,2.5270333333333332,0.9864333333333334,3.8667333333333334,6.2090000000000005,4.848733333333333,6.090066666666667,2.812,4.5623,0.4431333333333333,0.20263333333333336,2.805133333333333,1.5838333333333334,1.8654666666666666,6.617066666666667,6.430133333333333,1.0406333333333333,1.0285666666666666,6.092133333333334,2.6362333333333337,1.9671666666666667,6.278499999999999,5.999133333333333,6.606766666666667,6.383866666666666,4.7809333333333335,,,4.5508999999999995,1.0608,0.9329,6.3124666666666664,5.580166666666667,5.2532000000000005,6.0416,4.229133333333333,1.4881666666666669,5.562733333333333,1.7279666666666667,4.697066666666667,4.889333333333334,6.173066666666667,1.3158333333333334,0.5715666666666668,6.167566666666667,1.5866666666666667,5.963433333333333,5.9558,5.8103,0.8429,5.796466666666666,5.526433333333333,2.0728999999999997,5.849333333333333,2.0699666666666667,5.3068,4.0951,5.913466666666666,5.910333333333333,5.756566666666667,4.680166666666667,2.8335999999999997,5.7043,2.2468999999999997,5.399033333333334,2.2493333333333334,0.8972666666666667,2.245966666666667,2.1803666666666666,2.935366666666667,5.6391,,5.803,5.803,5.683966666666667,5.488766666666667,6.223033333333333,4.6198,0.9587,3.7648,6.166533333333334,0.0766,1.7373333333333332,0.9039666666666667,5.917333333333334,3.7615,5.802099999999999,5.157166666666667,3.058333333333333,4.7466,5.5707,0.3305666666666667,2.0755333333333335,4.246733333333333,5.8045,1.4030666666666667
10:00,6.9809,2.8437333333333332,1.2323666666666668,3.4810000000000003,6.840833333333333,4.4104,5.1799,2.065166666666667,1.9176333333333335,0.47769999999999996,0.3773,1.8007666666666668,0.8456666666666667,1.9560666666666668,7.1054,7.038766666666667,0.9543333333333333,1.3573,6.873166666666666,3.226766666666667,5.7264,6.5164333333333335,6.870733333333333,6.051366666666667,6.906533333333333,6.2318999999999996,,,5.0711,0.9857666666666667,1.2941666666666667,6.8068333333333335,5.3393,5.5963,6.1433333333333335,6.965533333333334,1.2466,5.696833333333333,0.8457,4.3729000000000005,5.236866666666667,6.659166666666667,1.2795666666666667,0.4291,6.5913,3.4955333333333334,6.2497,6.332766666666667,5.433766666666667,0.8982333333333333,6.294533333333334,5.639233333333333,2.4834666666666667,6.528266666666667,5.192966666666666,6.245033333333334,5.396766666666666,5.4398333333333335,6.468966666666666,6.3022,2.6066,3.3515333333333333,6.1608,5.430366666666667,1.9302,2.0991666666666666,0.7769333333333334,2.3375333333333335,4.694599999999999,2.0268666666666664,6.225533333333333,,5.803,5.803,6.156633333333334,5.9235,4.099733333333334,6.439366666666667,2.502333333333333,1.6266,6.241666666666666,0.36193333333333333,1.2988333333333333,1.1356666666666666,5.907733333333334,3.4770666666666665,4.329133333333333,5.302166666666667,6.316066666666667,5.2491666666666665,6.0774,0.7533333333333334,2.7012,6.5534,6.382499999999999,1.5391000000000001
10:30,6.191166666666667,1.7743,0.47696666666666665,4.406033333333334,7.3314,4.4424,3.9515333333333333,4.0033666666666665,3.107466666666667,0.44603333333333334,0.5548,1.7452333333333334,2.5676,2.3530333333333338,7.477666666666667,7.578433333333334,0.8908,2.2792666666666666,7.2947999999999995,3.1892666666666667,5.969333333333334,4.319766666666666,7.251266666666667,4.027,7.223166666666667,6.088333333333334,,,5.788399999999999,1.0243333333333333,2.3002333333333334,7.1395333333333335,5.7555,5.7879,6.837666666666666,7.282033333333334,0.6338,5.700066666666667,1.4895,3.416733333333333,5.009933333333334,7.0881,1.6268333333333334,0.44403333333333334,6.948733333333333,4.4966,6.7069,6.902466666666667,7.053166666666667,0.8823000000000001,6.6548,3.355566666666667,3.7107666666666663,6.7176,6.468566666666666,7.2804,5.639799999999999,3.8049666666666666,7.0584333333333324,6.5775,3.0268333333333337,3.2849333333333335,6.543666666666667,4.4647,2.1963,3.9093666666666667,1.0484,1.8081333333333334,5.670833333333333,2.7138333333333335,6.7540000000000004,,5.803,5.803,6.517966666666666,6.7625,4.619066666666667,4.257000000000001,3.7119666666666666,3.509466666666667,3.244066666666667,0.9176,1.3607,1.3838333333333332,7.029566666666667,3.1916333333333333,2.5660666666666665,,4.899233333333333,6.036600000000001,6.418066666666666,1.0049333333333332,4.719433333333333,6.812966666666667,6.639399999999999,2.1104
